sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
winogrande.dev.172,mistralai/mistral-7b-chat,1.0,1.16e-05,1.0,1.16e-05,1.0,1.7400000000000003e-05,1.0,3.4800000000000006e-05,0.0,4.500800000000001e-05,1.0,0.0005899999999999
winogrande.dev.1087,mistralai/mistral-7b-chat,0.0,1.08e-05,0.0,1.08e-05,0.0,1.62e-05,1.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.420,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,0.0,0.00053
winogrande.dev.1012,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,1.0,1.56e-05,1.0,3.12e-05,1.0,4.0352e-05,0.0,0.00056
winogrande.dev.93,mistralai/mistral-7b-chat,1.0,1.06e-05,1.0,1.06e-05,0.0,1.59e-05,0.0,3.18e-05,1.0,4.1128e-05,1.0,0.00054
winogrande.dev.1017,mistralai/mistral-7b-chat,0.0,9.6e-06,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,0.0,0.00049
winogrande.dev.358,mistralai/mistral-7b-chat,0.0,9.2e-06,0.0,9.2e-06,1.0,1.3799999999999998e-05,0.0,2.76e-05,0.0,3.5696e-05,1.0,0.0005
winogrande.dev.643,mistralai/mistral-7b-chat,0.0,1.04e-05,0.0,1.04e-05,1.0,1.56e-05,1.0,3.12e-05,0.0,4.0352e-05,0.0,0.00056
winogrande.dev.75,mistralai/mistral-7b-chat,0.0,1.08e-05,0.0,1.08e-05,1.0,1.62e-05,1.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.1180,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,0.0,0.00048
winogrande.dev.241,mistralai/mistral-7b-chat,1.0,8.999999999999999e-06,1.0,8.999999999999999e-06,0.0,1.35e-05,1.0,2.7e-05,1.0,3.4920000000000004e-05,0.0,0.00046
winogrande.dev.1038,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.428,mistralai/mistral-7b-chat,0.0,9.6e-06,0.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,0.0,0.00049
winogrande.dev.1007,mistralai/mistral-7b-chat,0.0,9.6e-06,0.0,9.6e-06,1.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.16,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,0.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,1.0,3.7248e-05,0.0,0.00049
winogrande.dev.1131,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.281,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.1031,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.431,mistralai/mistral-7b-chat,0.0,1.14e-05,0.0,1.14e-05,0.0,1.7100000000000002e-05,1.0,3.4200000000000005e-05,1.0,4.4232e-05,1.0,0.00058
winogrande.dev.73,mistralai/mistral-7b-chat,0.0,1.02e-05,0.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,0.0,3.88e-05,1.0,0.00055
winogrande.dev.287,mistralai/mixtral-8x7b-chat,1.0,2.94e-05,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,1.0,0.00053
winogrande.dev.1049,mistralai/mistral-7b-chat,1.0,1.1e-05,1.0,1.1e-05,0.0,1.65e-05,0.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.1139,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,1.0,0.00053
winogrande.dev.1140,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,0.0,0.0005
winogrande.dev.689,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,1.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.1035,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,0.0,3.880000000000001e-05,0.0,0.00051
winogrande.dev.14,mistralai/mistral-7b-chat,1.0,1.14e-05,1.0,1.14e-05,1.0,1.7100000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.4232e-05,1.0,0.00061
winogrande.dev.456,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,0.0,1.4699999999999998e-05,0.0,2.94e-05,1.0,3.8024e-05,1.0,0.00053
winogrande.dev.605,mistralai/mixtral-8x7b-chat,1.0,3.18e-05,0.0,1.06e-05,1.0,1.59e-05,1.0,3.18e-05,0.0,4.1128e-05,1.0,0.00054
winogrande.dev.15,mistralai/mistral-7b-chat,1.0,1.14e-05,1.0,1.14e-05,1.0,1.7100000000000002e-05,1.0,3.4200000000000005e-05,1.0,4.4232e-05,1.0,0.00061
winogrande.dev.519,mistralai/mistral-7b-chat,0.0,9.2e-06,0.0,9.2e-06,1.0,1.3799999999999998e-05,1.0,2.76e-05,0.0,3.5696e-05,1.0,0.00047
winogrande.dev.882,mistralai/mistral-7b-chat,1.0,1.06e-05,1.0,1.06e-05,1.0,1.59e-05,1.0,3.18e-05,1.0,4.1128e-05,1.0,0.00057
winogrande.dev.742,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,1.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00052
winogrande.dev.596,mistralai/mistral-7b-chat,0.0,1.26e-05,0.0,1.26e-05,0.0,1.89e-05,0.0,3.78e-05,0.0,4.8888e-05,1.0,0.0006399999999999
winogrande.dev.1000,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,0.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.7248e-05,0.0,0.00053
winogrande.dev.454,mistralai/mistral-7b-chat,1.0,9.2e-06,1.0,9.2e-06,0.0,1.3799999999999998e-05,0.0,2.76e-05,1.0,3.5696e-05,1.0,0.0005
winogrande.dev.380,mistralai/mistral-7b-chat,1.0,1.12e-05,1.0,1.12e-05,1.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,1.0,4.3456000000000005e-05,1.0,0.0006
winogrande.dev.984,mistralai/mistral-7b-chat,0.0,1.12e-05,0.0,1.12e-05,1.0,1.6800000000000002e-05,0.0,3.3600000000000004e-05,0.0,4.3456000000000005e-05,1.0,0.0006
winogrande.dev.828,mistralai/mistral-7b-chat,0.0,1e-05,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.193,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,1.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.757,mistralai/mistral-7b-chat,0.0,9.2e-06,0.0,9.2e-06,1.0,1.3799999999999998e-05,0.0,2.76e-05,0.0,3.5696e-05,0.0,0.00047
winogrande.dev.370,mistralai/mistral-7b-chat,0.0,1.08e-05,0.0,1.08e-05,0.0,1.62e-05,1.0,3.24e-05,1.0,4.1904e-05,1.0,0.00058
winogrande.dev.564,mistralai/mistral-7b-chat,1.0,1.02e-05,1.0,1.02e-05,0.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,1.0,0.00055
winogrande.dev.578,mistralai/mistral-7b-chat,0.0,1.2e-05,0.0,1.2e-05,0.0,1.8e-05,0.0,3.6e-05,0.0,4.656e-05,1.0,0.00061
winogrande.dev.348,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,0.0,1.47e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.121,mistralai/mistral-7b-chat,0.0,1.14e-05,0.0,1.14e-05,1.0,1.7100000000000002e-05,0.0,3.4200000000000005e-05,0.0,4.4232e-05,1.0,0.00061
winogrande.dev.1234,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,1.0,0.00053
winogrande.dev.723,mistralai/mistral-7b-chat,1.0,1.1e-05,1.0,1.1e-05,0.0,1.65e-05,0.0,3.3e-05,1.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.1229,mistralai/mistral-7b-chat,0.0,1.14e-05,0.0,1.14e-05,0.0,1.7100000000000002e-05,0.0,3.4200000000000005e-05,0.0,4.4232e-05,1.0,0.00058
winogrande.dev.693,mistralai/mistral-7b-chat,0.0,1.1e-05,0.0,1.1e-05,1.0,1.65e-05,0.0,3.3e-05,0.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.638,mistralai/mistral-7b-chat,1.0,1.08e-05,1.0,1.08e-05,1.0,1.62e-05,1.0,3.24e-05,1.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.511,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.58,mistralai/mistral-7b-chat,0.0,1.04e-05,0.0,1.04e-05,1.0,1.56e-05,0.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.815,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,0.0,1.5e-05,1.0,3e-05,1.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.727,mistralai/mistral-7b-chat,0.0,1.08e-05,0.0,1.08e-05,0.0,1.62e-05,0.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.860,mistralai/mistral-7b-chat,1.0,1.18e-05,1.0,1.18e-05,1.0,1.77e-05,1.0,3.54e-05,1.0,4.5784e-05,1.0,0.0006
winogrande.dev.74,mistralai/mistral-7b-chat,0.0,1.02e-05,0.0,1.02e-05,1.0,1.53e-05,1.0,3.06e-05,0.0,3.9576e-05,1.0,0.00052
winogrande.dev.588,mistralai/mistral-7b-chat,0.0,1.16e-05,0.0,1.16e-05,0.0,1.7100000000000002e-05,0.0,3.4800000000000006e-05,0.0,4.4232000000000006e-05,1.0,0.00062
winogrande.dev.962,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.1193,mistralai/mistral-7b-chat,0.0,1.04e-05,0.0,1.04e-05,1.0,1.53e-05,0.0,3.12e-05,0.0,4.0352e-05,1.0,0.00056
winogrande.dev.131,mistralai/mistral-7b-chat,0.0,1e-05,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,0.0,0.00054
winogrande.dev.611,mistralai/mistral-7b-chat,1.0,1.02e-05,1.0,1.02e-05,1.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,0.0,0.00052
winogrande.dev.1198,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,0.0,3.6472e-05,0.0,0.00052
winogrande.dev.841,mistralai/mistral-7b-chat,1.0,1.02e-05,1.0,1.02e-05,1.0,1.53e-05,1.0,3.06e-05,1.0,3.9576e-05,1.0,0.00052
winogrande.dev.465,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,0.0,1.4699999999999998e-05,1.0,2.94e-05,1.0,3.8024e-05,1.0,0.00053
winogrande.dev.626,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,0.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,0.0,0.00048
winogrande.dev.849,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,0.0,1.56e-05,1.0,3.12e-05,1.0,4.0352e-05,1.0,0.00053
winogrande.dev.1238,mistralai/mistral-7b-chat,0.0,1.04e-05,0.0,1.04e-05,0.0,1.56e-05,0.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.71,mistralai/mistral-7b-chat,0.0,1.08e-05,0.0,1.08e-05,0.0,1.62e-05,0.0,3.24e-05,0.0,4.1904e-05,1.0,0.0005499999999999
winogrande.dev.1253,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,0.0,3.5696000000000005e-05,1.0,0.00051
winogrande.dev.802,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.7248e-05,1.0,0.0005
winogrande.dev.766,mistralai/mistral-7b-chat,0.0,1.1e-05,0.0,1.1e-05,0.0,1.65e-05,0.0,3.3e-05,0.0,4.2680000000000005e-05,1.0,0.00059
winogrande.dev.246,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.214,mistralai/mistral-7b-chat,1.0,1.06e-05,1.0,1.06e-05,1.0,1.56e-05,1.0,3.18e-05,0.0,4.0352e-05,1.0,0.00054
winogrande.dev.196,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,0.0,1.41e-05,1.0,2.82e-05,0.0,3.5696000000000005e-05,0.0,0.00051
winogrande.dev.945,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,0.0,1.5e-05,0.0,3e-05,1.0,3.880000000000001e-05,0.0,0.00051
winogrande.dev.513,mistralai/mistral-7b-chat,1.0,1.1e-05,1.0,1.1e-05,0.0,1.65e-05,0.0,3.3e-05,1.0,4.2680000000000005e-05,0.0,0.00059
winogrande.dev.978,mistralai/mistral-7b-chat,1.0,1.02e-05,1.0,1.02e-05,0.0,1.53e-05,0.0,3.06e-05,1.0,3.9576e-05,1.0,0.00055
winogrande.dev.818,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,1.0,1.56e-05,1.0,3.12e-05,0.0,4.0352e-05,1.0,0.00053
winogrande.dev.164,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,1.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,0.0,0.00052
winogrande.dev.319,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,0.0,1.44e-05,0.0,2.94e-05,0.0,3.7248e-05,0.0,0.00053
winogrande.dev.604,mistralai/mistral-7b-chat,0.0,1.12e-05,0.0,1.12e-05,0.0,1.6800000000000002e-05,0.0,3.3600000000000004e-05,0.0,4.3456000000000005e-05,1.0,0.0006
winogrande.dev.318,mistralai/mistral-7b-chat,1.0,1.16e-05,1.0,1.16e-05,1.0,1.7100000000000002e-05,1.0,3.4800000000000006e-05,1.0,4.500800000000001e-05,1.0,0.0005899999999999
winogrande.dev.657,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,1.0,0.00052
winogrande.dev.1059,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,0.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.89,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,0.0,1.47e-05,1.0,3e-05,1.0,3.880000000000001e-05,0.0,0.00054
winogrande.dev.566,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,1.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.1100,mistralai/mistral-7b-chat,0.0,9.6e-06,0.0,9.6e-06,1.0,1.4399999999999998e-05,0.0,2.8799999999999995e-05,0.0,3.7248e-05,1.0,0.00049
winogrande.dev.554,mistralai/mistral-7b-chat,1.0,9.8e-06,1.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.7248e-05,1.0,0.00053
winogrande.dev.217,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,1.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.327,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,0.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,1.0,0.00049
winogrande.dev.404,mistralai/mistral-7b-chat,1.0,1.24e-05,1.0,1.24e-05,0.0,1.86e-05,1.0,3.72e-05,1.0,4.8112e-05,1.0,0.00066
winogrande.dev.1011,mistralai/mistral-7b-chat,0.0,9.8e-06,0.0,9.8e-06,1.0,1.4699999999999998e-05,0.0,2.94e-05,0.0,3.8024e-05,1.0,0.0005
winogrande.dev.1078,mistralai/mistral-7b-chat,0.0,9.4e-06,0.0,9.4e-06,1.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00048
winogrande.dev.304,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,0.0,1.41e-05,0.0,2.82e-05,0.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.712,mistralai/mistral-7b-chat,1.0,8.999999999999999e-06,1.0,8.999999999999999e-06,0.0,1.35e-05,1.0,2.7e-05,0.0,3.4920000000000004e-05,1.0,0.00049
winogrande.dev.913,mistralai/mistral-7b-chat,0.0,1e-05,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,1.0,0.00054
winogrande.dev.57,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,0.0,1.56e-05,1.0,3.12e-05,0.0,3.9576e-05,1.0,0.00053
winogrande.dev.1173,mistralai/mistral-7b-chat,0.0,1.06e-05,0.0,1.06e-05,1.0,1.59e-05,0.0,3.18e-05,0.0,4.1128e-05,1.0,0.00057
winogrande.dev.671,mistralai/mistral-7b-chat,1.0,1.16e-05,1.0,1.16e-05,0.0,1.7400000000000003e-05,1.0,3.4800000000000006e-05,1.0,4.500800000000001e-05,1.0,0.00062
winogrande.dev.999,mistralai/mistral-7b-chat,1.0,1.02e-05,1.0,1.02e-05,1.0,1.56e-05,1.0,3.12e-05,0.0,4.0352e-05,1.0,0.00056
winogrande.dev.1241,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,0.0,1.56e-05,1.0,3.12e-05,1.0,4.0352e-05,1.0,0.00056
winogrande.dev.1044,mistralai/mistral-7b-chat,1.0,1.04e-05,1.0,1.04e-05,0.0,1.56e-05,1.0,3.12e-05,1.0,4.0352e-05,1.0,0.00056
winogrande.dev.651,mistralai/mistral-7b-chat,0.0,1e-05,0.0,1e-05,1.0,1.5e-05,0.0,3e-05,0.0,3.880000000000001e-05,0.0,0.00054
winogrande.dev.528,mistralai/mistral-7b-chat,1.0,9.4e-06,1.0,9.4e-06,1.0,1.41e-05,1.0,2.82e-05,1.0,3.6472000000000006e-05,1.0,0.00051
winogrande.dev.730,mistralai/mistral-7b-chat,1.0,9.6e-06,1.0,9.6e-06,1.0,1.4399999999999998e-05,1.0,2.8799999999999995e-05,1.0,3.7248e-05,1.0,0.00052
winogrande.dev.412,mistralai/mistral-7b-chat,0.0,1.12e-05,0.0,1.12e-05,0.0,1.6800000000000002e-05,0.0,3.3600000000000004e-05,0.0,4.3456000000000005e-05,0.0,0.00057
winogrande.dev.953,mistralai/mistral-7b-chat,1.0,1.12e-05,1.0,1.12e-05,0.0,1.6800000000000002e-05,1.0,3.3600000000000004e-05,0.0,4.4232000000000006e-05,1.0,0.0006
winogrande.dev.474,mistralai/mistral-7b-chat,1.0,1e-05,1.0,1e-05,1.0,1.5e-05,1.0,3e-05,0.0,3.802400000000001e-05,1.0,0.00054
