sample_id,phi_prediction,phi_correctness,phi_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,claude-instant-v1_correctness,claude-instant-v1_cost,claude-v1_correctness,claude-v1_cost,claude-v2_correctness,claude-v2_cost,gpt-3.5-turbo-1106_correctness,gpt-3.5-turbo-1106_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,meta/llama-2-70b-chat_correctness,meta/llama-2-70b-chat_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,zero-one-ai/Yi-34B-Chat_correctness,zero-one-ai/Yi-34B-Chat_cost
mmlu-high-school-psychology.val.66,WizardLM/WizardLM-13B-V1.2,0.0,2.88e-05,0.0,2.88e-05,1.0,7.76e-05,1.0,0.000776,1.0,0.000776,0.0,9.6e-05,1.0,0.0009699999999999,0.0,7.4496e-05,0.0,8.640000000000001e-05,0.0,1.92e-05,0.0,5.76e-05,1.0,7.68e-05
hellaswag.val.3292,claude-v1,1.0,0.0017439999999999,1.0,6.51e-05,1.0,0.0001768,1.0,0.0017439999999999,0.0,0.0017439999999999,0.0,0.000217,1.0,0.00221,1.0,0.0001683919999999,0.0,0.0001952999999999,1.0,4.340000000000001e-05,1.0,0.0001302,1.0,0.0001728
grade-school-math.dev.4377,meta/llama-2-70b-chat,0.25,0.0004032,0.25,0.0002079,0.75,0.0007056,0.25,0.006264,0.25,0.006096,0.25,0.000709,0.75,0.00909,0.25,0.000347648,0.25,0.0004032,0.25,7.780000000000001e-05,0.5,0.000333,0.25,0.000356
mmlu-professional-law.val.735,gpt-4-1106-preview,1.0,0.00234,1.0,6.9e-05,0.0,0.0001848,1.0,0.001848,1.0,0.001848,1.0,0.000232,1.0,0.00234,0.0,0.0001784799999999,0.0,0.000207,0.0,4.600000000000001e-05,1.0,0.000138,1.0,0.0001832
hellaswag.val.5658,claude-v1,1.0,0.0018239999999999,1.0,6.81e-05,1.0,0.0001824,1.0,0.0018239999999999,0.0,0.0018239999999999,0.0,0.0002289999999999,1.0,0.00231,1.0,0.0001761519999999,0.0,0.0002042999999999,1.0,4.5400000000000006e-05,1.0,0.0001362,1.0,0.0001808
hellaswag.val.7557,meta/code-llama-instruct-34b-chat,0.0,0.00020952,0.0,8.069999999999998e-05,1.0,0.0002192,0.0,0.002168,1.0,0.002168,1.0,0.000272,1.0,0.00274,0.0,0.00020952,0.0,0.000243,0.0,5.4000000000000005e-05,0.0,0.0001613999999999,1.0,0.0002152
mmlu-international-law.val.102,gpt-4-1106-preview,1.0,0.00104,0.0,3e-05,1.0,8.080000000000001e-05,1.0,0.000808,1.0,0.000808,1.0,0.0001,1.0,0.00104,0.0,7.76e-05,0.0,9e-05,1.0,2e-05,1.0,6e-05,1.0,8e-05
hellaswag.val.6108,claude-v1,0.0,0.002224,0.0,8.31e-05,0.0,0.0002248,0.0,0.002224,0.0,0.002224,1.0,0.000279,0.0,0.00278,0.0,0.000214952,1.0,0.0002493,0.0,5.5400000000000005e-05,0.0,0.0001662,1.0,0.0002208
hellaswag.val.4426,claude-v1,0.0,0.001872,0.0,6.989999999999999e-05,1.0,0.0001872,0.0,0.001872,1.0,0.001872,1.0,0.000233,1.0,0.00234,0.0,0.000180808,1.0,0.0002088,0.0,4.660000000000001e-05,0.0,0.0001397999999999,1.0,0.0001856
hellaswag.val.3043,claude-v1,0.0,0.001008,0.0,3.72e-05,1.0,0.0001008,0.0,0.001008,1.0,0.001008,0.0,0.000125,0.0,0.00126,1.0,9.7e-05,1.0,0.0001116,1.0,2.5e-05,1.0,7.5e-05,0.0,9.92e-05
grade-school-math.dev.704,meta/llama-2-70b-chat,0.25,0.000396,0.75,0.0001356,0.75,0.0005512,0.75,0.005008,0.5,0.006208,0.75,0.000544,0.75,0.00818,0.75,0.000318936,0.25,0.000396,0.25,8.66e-05,0.5,0.0002826,0.5,0.0003808
hellaswag.val.6244,claude-v1,1.0,0.002304,0.0,8.61e-05,1.0,0.0002328,1.0,0.002304,1.0,0.002304,0.0,0.000289,1.0,0.00288,0.0,0.000222712,1.0,0.0002583,0.0,5.7400000000000006e-05,0.0,0.0001722,1.0,0.0002288
grade-school-math.dev.2021,gpt-4-1106-preview,0.75,0.00561,0.5,0.0001293,0.75,0.0005208,0.75,0.004632,0.75,0.004824,0.5,0.00038,0.75,0.00561,0.75,0.000326696,0.75,0.0004041,0.25,7.16e-05,0.5,0.0002082,0.75,0.0003376
hellaswag.val.2798,gpt-4-1106-preview,1.0,0.00127,1.0,3.78e-05,1.0,0.0001016,1.0,0.001016,1.0,0.001016,1.0,0.000128,1.0,0.00127,0.0,9.7776e-05,1.0,0.0001125,0.0,2.52e-05,1.0,7.56e-05,1.0,0.0001
grade-school-math.dev.927,gpt-4-1106-preview,0.5,0.00727,0.25,0.0001707,0.25,0.0006584,0.25,0.004928,0.25,0.0063679999999999,0.25,0.000539,0.5,0.00727,0.25,0.000305744,0.25,0.0003528,0.25,9.04e-05,1.0,0.0001962,0.25,0.0003568
mmlu-formal-logic.val.96,gpt-4-1106-preview,0.0,0.00094,0.0,2.79e-05,1.0,7.52e-05,0.0,0.000752,0.0,0.000752,0.0,9.3e-05,0.0,0.00094,0.0,7.2168e-05,0.0,8.370000000000002e-05,0.0,1.86e-05,0.0,5.58e-05,0.0,7.439999999999999e-05
mmlu-human-aging.val.180,meta/llama-2-70b-chat,0.0,6.75e-05,0.0,2.25e-05,1.0,6.08e-05,1.0,0.000608,1.0,0.000608,1.0,7.5e-05,1.0,0.0007599999999999,0.0,5.8200000000000005e-05,0.0,6.75e-05,0.0,1.5e-05,1.0,4.5e-05,1.0,5.92e-05
hellaswag.val.1955,claude-v1,1.0,0.000976,1.0,3.63e-05,1.0,9.76e-05,1.0,0.000976,1.0,0.000976,1.0,0.000121,1.0,0.00125,0.0,9.3896e-05,1.0,0.000108,0.0,2.42e-05,1.0,7.259999999999999e-05,1.0,9.6e-05
hellaswag.val.1614,claude-v1,0.0,0.00104,1.0,3.8700000000000006e-05,1.0,0.000104,0.0,0.00104,0.0,0.00104,1.0,0.0001309999999999,1.0,0.0013,0.0,0.000100104,0.0,0.0001152,0.0,2.58e-05,1.0,7.740000000000001e-05,0.0,0.0001024
grade-school-math.dev.5958,gpt-4-1106-preview,0.75,0.0078099999999999,0.75,0.000159,0.75,0.0004663999999999,0.75,0.004328,0.75,0.004928,0.75,0.000505,0.75,0.0078099999999999,0.5,0.0003662719999999,0.75,0.000396,0.75,8.840000000000001e-05,0.5,0.000279,0.75,0.0004008
hellaswag.val.1554,claude-v1,1.0,0.001248,1.0,4.65e-05,1.0,0.0001248,1.0,0.001248,1.0,0.001272,1.0,0.000157,1.0,0.00156,0.0,0.00012028,1.0,0.0001395,1.0,3.1e-05,1.0,9.3e-05,1.0,0.0001231999999999
hellaswag.val.128,gpt-4-1106-preview,1.0,0.00106,0.0,3.15e-05,1.0,8.480000000000001e-05,1.0,0.000848,1.0,0.000848,1.0,0.0001049999999999,1.0,0.00106,0.0,8.148e-05,1.0,9.36e-05,0.0,2.1e-05,0.0,6.3e-05,1.0,8.320000000000002e-05
consensus_summary.dev.105,gpt-4-1106-preview,1.0,0.00259,0.75,0.0001109999999999,1.0,0.0002024,1.0,0.001952,0.75,0.004592,0.75,0.000388,1.0,0.00259,0.75,0.000232024,0.75,0.0003258,0.75,8.34e-05,0.75,0.0002045999999999,0.75,0.000236
hellaswag.val.6255,claude-v1,1.0,0.0018239999999999,0.0,6.78e-05,1.0,0.0001824,1.0,0.0018239999999999,1.0,0.001848,1.0,0.000227,1.0,0.00228,0.0,0.0001761519999999,1.0,0.0002033999999999,0.0,4.5400000000000006e-05,0.0,0.0001362,1.0,0.0001808
hellaswag.val.335,mistralai/mistral-7b-chat,0.0,2.18e-05,0.0,3.27e-05,1.0,8.800000000000001e-05,1.0,0.00088,1.0,0.00088,1.0,0.0001089999999999,1.0,0.0011,0.0,8.4584e-05,1.0,9.72e-05,0.0,2.18e-05,1.0,6.54e-05,1.0,8.640000000000001e-05
mmlu-computer-security.val.58,WizardLM/WizardLM-13B-V1.2,0.0,2.4e-05,0.0,2.4e-05,1.0,6.480000000000002e-05,1.0,0.000648,1.0,0.000648,1.0,7.999999999999999e-05,1.0,0.00081,0.0,6.208e-05,0.0,7.2e-05,0.0,1.6000000000000003e-05,1.0,4.8e-05,1.0,6.320000000000002e-05
mmlu-professional-law.val.1258,gpt-4-1106-preview,1.0,0.00202,0.0,5.94e-05,0.0,0.0001592,0.0,0.0015919999999999,0.0,0.0015919999999999,0.0,0.0001999999999999,1.0,0.00202,0.0,0.000153648,0.0,0.0001782,1.0,3.960000000000001e-05,0.0,0.0001188,1.0,0.0001576
mmlu-professional-law.val.1226,claude-v1,0.0,0.002568,0.0,9.6e-05,1.0,0.0002568,0.0,0.002568,0.0,0.002568,0.0,0.0003199999999999,1.0,0.00321,0.0,0.00024832,0.0,0.0002879999999999,1.0,6.4e-05,1.0,0.0001919999999999,1.0,0.0002552
hellaswag.val.1535,meta/llama-2-70b-chat,0.0,9.72e-05,0.0,3.27e-05,0.0,8.800000000000001e-05,1.0,0.00088,0.0,0.00088,0.0,0.0001089999999999,0.0,0.0011,1.0,8.4584e-05,0.0,9.72e-05,1.0,2.18e-05,0.0,6.54e-05,0.0,8.640000000000001e-05
mmlu-professional-law.val.590,meta/llama-2-70b-chat,0.0,0.0003096,0.0,0.0001032,0.0,0.000276,0.0,0.00276,0.0,0.00276,0.0,0.000344,0.0,0.00345,0.0,0.0002669439999999,0.0,0.0003096,0.0,6.88e-05,0.0,0.0002064,0.0,0.0002752
grade-school-math.dev.6105,gpt-4-1106-preview,0.5,0.00701,0.5,0.0001449,0.75,0.0005704,0.5,0.004432,0.75,0.005008,0.5,0.00053,0.5,0.00701,0.5,0.00030652,0.75,0.0004302,0.5,7.68e-05,0.5,0.0002262,0.5,0.000384
mmlu-management.val.93,claude-v2,0.0,0.000632,1.0,2.3400000000000003e-05,0.0,6.32e-05,0.0,0.000632,0.0,0.000632,1.0,7.8e-05,0.0,0.00079,0.0,6.0528e-05,0.0,7.020000000000001e-05,1.0,1.5600000000000003e-05,1.0,4.6800000000000006e-05,0.0,6.240000000000001e-05
hellaswag.val.978,mistralai/mistral-7b-chat,0.0,2.6600000000000003e-05,1.0,3.96e-05,1.0,0.0001072,1.0,0.001072,1.0,0.001072,1.0,0.000133,1.0,0.00134,0.0,0.000103208,1.0,0.0001188,0.0,2.6600000000000003e-05,0.0,7.98e-05,0.0,0.0001056
mmlu-high-school-psychology.val.276,claude-v1,1.0,0.000784,1.0,2.9100000000000003e-05,1.0,7.840000000000001e-05,1.0,0.000784,1.0,0.000784,1.0,9.7e-05,1.0,0.00101,0.0,7.5272e-05,0.0,8.730000000000001e-05,0.0,1.94e-05,1.0,5.8200000000000005e-05,1.0,7.680000000000001e-05
mmlu-professional-accounting.val.101,meta/llama-2-70b-chat,0.0,0.0001035,1.0,3.45e-05,1.0,9.28e-05,1.0,0.000928,1.0,0.000928,1.0,0.0001149999999999,1.0,0.00116,0.0,8.924e-05,0.0,0.0001035,0.0,2.3e-05,1.0,6.9e-05,1.0,9.12e-05
mmlu-moral-scenarios.val.460,claude-v1,1.0,0.001168,0.0,4.35e-05,1.0,0.0001168,1.0,0.001168,1.0,0.001168,1.0,0.000147,1.0,0.00146,0.0,0.00011252,0.0,0.0001305,0.0,2.9e-05,1.0,8.7e-05,1.0,0.0001152
grade-school-math.dev.3331,meta/llama-2-70b-chat,0.25,0.0006426,0.5,0.0002079,0.75,0.000956,0.75,0.007112,0.75,0.008,0.75,0.000798,0.75,0.01219,0.25,0.000484224,0.25,0.0006426,0.25,0.0001234,0.25,0.0003852,0.75,0.0005968
mmlu-professional-medicine.val.137,claude-v1,1.0,0.001488,0.0,5.55e-05,1.0,0.0001488,1.0,0.001488,1.0,0.001488,1.0,0.000187,1.0,0.00189,0.0,0.00014356,0.0,0.0001665,1.0,3.7000000000000005e-05,1.0,0.000111,1.0,0.0001472
mmlu-professional-law.val.1183,claude-v1,1.0,0.001928,0.0,7.199999999999999e-05,0.0,0.0001928,1.0,0.001928,0.0,0.001928,1.0,0.00024,1.0,0.00241,0.0,0.00018624,0.0,0.000216,1.0,4.8e-05,0.0,0.0001439999999999,1.0,0.0001911999999999
mmlu-professional-law.val.1326,claude-v1,1.0,0.002216,1.0,8.280000000000001e-05,1.0,0.0002216,1.0,0.002216,1.0,0.002216,1.0,0.000276,1.0,0.00277,0.0,0.0002141759999999,0.0,0.0002483999999999,0.0,5.520000000000001e-05,1.0,0.0001656,1.0,0.00022
grade-school-math.dev.4090,gpt-4-1106-preview,0.75,0.00574,0.75,0.0001356,0.75,0.0004928,0.75,0.003344,0.75,0.005,0.75,0.000456,0.75,0.00574,0.75,0.000255304,0.75,0.0003618,0.75,9.36e-05,0.75,0.0002435999999999,0.75,0.0003272
mmlu-human-aging.val.104,meta/llama-2-70b-chat,0.0,7.290000000000001e-05,1.0,2.43e-05,1.0,6.560000000000001e-05,1.0,0.000656,1.0,0.000656,1.0,8.099999999999999e-05,1.0,0.00082,0.0,6.285600000000001e-05,0.0,7.290000000000001e-05,0.0,1.62e-05,1.0,4.86e-05,1.0,6.400000000000001e-05
mmlu-security-studies.val.219,meta/llama-2-70b-chat,0.0,0.0001008,0.0,3.3600000000000004e-05,1.0,9.04e-05,0.0,0.000904,1.0,0.000904,1.0,0.000112,1.0,0.00113,0.0,8.6912e-05,0.0,0.0001008,0.0,2.24e-05,1.0,6.720000000000001e-05,1.0,8.96e-05
hellaswag.val.9743,claude-v1,1.0,0.00212,1.0,7.89e-05,0.0,0.000212,1.0,0.00212,0.0,0.00212,0.0,0.000266,1.0,0.00268,0.0,0.000204864,1.0,0.0002376,1.0,5.280000000000001e-05,1.0,0.0001584,1.0,0.0002104
mmlu-prehistory.val.75,claude-v1,1.0,0.000704,1.0,2.61e-05,1.0,7.04e-05,1.0,0.000704,1.0,0.000704,1.0,8.7e-05,1.0,0.0008799999999999,0.0,6.751200000000001e-05,0.0,7.83e-05,1.0,1.74e-05,1.0,5.22e-05,1.0,6.88e-05
mmlu-high-school-biology.val.290,mistralai/mistral-7b-chat,0.0,1.7e-05,1.0,2.55e-05,1.0,6.88e-05,1.0,0.000688,1.0,0.000688,1.0,8.499999999999999e-05,1.0,0.00086,0.0,6.596e-05,0.0,7.65e-05,0.0,1.7e-05,1.0,5.1e-05,1.0,6.720000000000001e-05
hellaswag.val.3889,claude-v1,0.0,0.001624,0.0,6.06e-05,0.0,0.0001624,0.0,0.001624,0.0,0.001624,0.0,0.000204,0.0,0.00206,0.0,0.000156752,0.0,0.0001809,0.0,4.0400000000000006e-05,0.0,0.0001212,0.0,0.0001608
hellaswag.val.3173,claude-v1,1.0,0.000976,1.0,3.63e-05,1.0,9.76e-05,1.0,0.000976,1.0,0.000976,1.0,0.000123,1.0,0.00125,1.0,9.3896e-05,0.0,0.000108,1.0,2.42e-05,1.0,7.259999999999999e-05,1.0,9.6e-05
mmlu-moral-scenarios.val.35,WizardLM/WizardLM-13B-V1.2,0.0,3.96e-05,0.0,3.96e-05,1.0,0.0001064,1.0,0.0010639999999999,1.0,0.0010639999999999,0.0,0.0001319999999999,1.0,0.00133,0.0,0.000102432,0.0,0.0001188,0.0,2.64e-05,1.0,7.92e-05,1.0,0.0001048
mmlu-clinical-knowledge.val.193,gpt-4-1106-preview,1.0,0.0009299999999999,1.0,2.76e-05,1.0,7.44e-05,1.0,0.000744,1.0,0.000744,1.0,9.2e-05,1.0,0.0009299999999999,0.0,7.139200000000001e-05,0.0,8.280000000000001e-05,0.0,1.84e-05,1.0,5.52e-05,1.0,7.280000000000001e-05
hellaswag.val.2319,mistralai/mistral-7b-chat,0.0,2.9800000000000003e-05,0.0,4.44e-05,1.0,0.00012,1.0,0.0012,1.0,0.0012,1.0,0.000149,1.0,0.0015,0.0,0.000115624,1.0,0.0001332,0.0,2.9800000000000003e-05,1.0,8.94e-05,1.0,0.0001184
hellaswag.val.5933,claude-v1,1.0,0.0019119999999999,1.0,7.11e-05,1.0,0.0001912,1.0,0.0019119999999999,0.0,0.0019119999999999,1.0,0.0002379999999999,1.0,0.00239,1.0,0.000184688,0.0,0.0002142,1.0,4.7600000000000005e-05,1.0,0.0001428,1.0,0.0001896
hellaswag.val.6724,claude-v1,1.0,0.001952,1.0,7.29e-05,0.0,0.0001976,1.0,0.001952,0.0,0.001952,0.0,0.000243,1.0,0.00247,1.0,0.000188568,0.0,0.0002187,1.0,4.860000000000001e-05,0.0,0.0001458,1.0,0.0001936
grade-school-math.dev.6764,gpt-4-1106-preview,0.75,0.00932,0.25,0.0001515,0.25,0.000784,0.5,0.004504,0.75,0.005104,0.75,0.000396,0.75,0.00932,0.25,0.000296432,0.25,0.0003447,0.25,8.02e-05,0.25,0.0002406,0.25,0.0003976
grade-school-math.dev.391,gpt-4-1106-preview,0.75,0.00723,0.75,0.000144,0.25,0.0002544,0.75,0.0042959999999999,0.5,0.0060479999999999,0.25,0.00053,0.75,0.00723,0.25,0.00026384,0.25,0.0003465,0.25,6.560000000000001e-05,0.25,0.0002201999999999,0.25,0.0002544
hellaswag.val.9660,claude-v1,0.0,0.002048,1.0,7.649999999999999e-05,0.0,0.0002048,0.0,0.002048,1.0,0.002048,0.0,0.000257,1.0,0.00259,1.0,0.00019788,0.0,0.0002295,1.0,5.1000000000000006e-05,1.0,0.0001529999999999,1.0,0.0002032
abstract2title.test.100,WizardLM/WizardLM-13B-V1.2,1.0,7.38e-05,1.0,7.38e-05,1.0,0.0002568,1.0,0.00276,1.0,0.002832,1.0,0.000282,1.0,0.00306,1.0,0.00018236,0.0,0.0004914,1.0,5e-05,1.0,0.0001494,1.0,0.000196
mmlu-moral-scenarios.val.636,WizardLM/WizardLM-13B-V1.2,0.0,3.96e-05,0.0,3.96e-05,0.0,0.0001064,0.0,0.0010639999999999,0.0,0.0010639999999999,0.0,0.0001339999999999,1.0,0.0013599999999999,0.0,0.000102432,0.0,0.0001188,0.0,2.64e-05,0.0,7.92e-05,0.0,0.0001055999999999
mbpp.dev.241,gpt-4-1106-preview,1.0,0.0107,0.0,7.469999999999999e-05,0.0,0.0001336,1.0,0.0017439999999999,0.0,0.004624,0.0,0.000259,1.0,0.0107,0.0,6.2856e-05,0.0,0.0001376999999999,0.0,2.48e-05,1.0,8.64e-05,1.0,0.0002304
mmlu-human-sexuality.val.127,WizardLM/WizardLM-13B-V1.2,1.0,2.43e-05,1.0,2.43e-05,1.0,6.560000000000001e-05,1.0,0.000656,0.0,0.000656,1.0,8.099999999999999e-05,1.0,0.00082,0.0,6.285600000000001e-05,0.0,7.290000000000001e-05,1.0,1.62e-05,1.0,4.86e-05,1.0,6.48e-05
hellaswag.val.6672,claude-v1,1.0,0.0018399999999999,0.0,6.869999999999999e-05,1.0,0.0001864,1.0,0.0018399999999999,1.0,0.0018399999999999,0.0,0.0002289999999999,1.0,0.0023,0.0,0.000177704,0.0,0.0002061,0.0,4.580000000000001e-05,0.0,0.0001373999999999,1.0,0.0001832
grade-school-math.dev.873,meta/llama-2-70b-chat,0.5,0.0004238999999999,0.25,0.0001494,0.75,0.0005736,0.75,0.005712,0.75,0.005256,0.75,0.000523,0.75,0.0102,0.75,0.000315832,0.5,0.0004238999999999,0.75,0.0001088,0.5,0.0002568,0.5,0.0004016
hellaswag.val.4415,claude-v1,1.0,0.001952,0.0,7.29e-05,1.0,0.0001952,1.0,0.001952,1.0,0.001952,1.0,0.000245,1.0,0.00247,0.0,0.000188568,1.0,0.0002178,0.0,4.860000000000001e-05,1.0,0.0001458,1.0,0.0001936
consensus_summary.dev.305,WizardLM/WizardLM-13B-V1.2,0.75,0.0001119,0.75,0.0001119,0.75,0.0004448,0.0,0.001976,0.75,0.005768,0.75,0.000399,0.75,0.00607,0.75,0.00030652,0.75,0.0003555,0.75,8.36e-05,0.75,0.0002076,0.75,0.0002504
hellaswag.val.1429,mistralai/mistral-7b-chat,0.0,2.28e-05,0.0,3.4200000000000005e-05,1.0,9.2e-05,1.0,0.00092,1.0,0.00092,1.0,0.000116,1.0,0.0011799999999999,0.0,8.846400000000001e-05,1.0,0.0001016999999999,0.0,2.28e-05,1.0,6.840000000000001e-05,1.0,9.040000000000002e-05
winogrande.dev.454,claude-v1,0.0,0.000376,0.0,1.3799999999999998e-05,1.0,3.76e-05,0.0,0.000376,0.0,0.000376,1.0,4.8e-05,1.0,0.0005,1.0,3.5696e-05,0.0,4.14e-05,1.0,9.2e-06,0.0,2.76e-05,1.0,3.68e-05
mmlu-professional-law.val.1469,WizardLM/WizardLM-13B-V1.2,0.0,6.3e-05,0.0,6.3e-05,0.0,0.0001688,0.0,0.0016879999999999,0.0,0.0016879999999999,0.0,0.0002119999999999,0.0,0.00214,0.0,0.00016296,0.0,0.000189,0.0,4.2e-05,0.0,0.000126,1.0,0.000168
mmlu-management.val.92,meta/llama-2-70b-chat,0.0,5.940000000000001e-05,0.0,1.98e-05,1.0,5.36e-05,1.0,0.000536,1.0,0.000536,1.0,6.599999999999999e-05,1.0,0.00067,0.0,5.1216000000000006e-05,0.0,5.940000000000001e-05,0.0,1.32e-05,1.0,3.96e-05,1.0,5.2e-05
grade-school-math.dev.4509,gpt-4-1106-preview,0.5,0.00904,0.25,0.0001998,0.75,0.0007592,0.75,0.005552,0.75,0.00764,0.75,0.000612,0.5,0.00904,0.25,0.00046172,0.25,0.0004662,0.25,0.0001064,0.25,0.0003156,0.75,0.0004608
mmlu-professional-law.val.36,gpt-4-1106-preview,0.0,0.0041,0.0,0.0001217999999999,0.0,0.0003256,0.0,0.003256,0.0,0.003256,0.0,0.000408,0.0,0.0041,0.0,0.000315056,0.0,0.0003654,1.0,8.120000000000001e-05,0.0,0.0002435999999999,0.0,0.000324
mmlu-professional-law.val.302,gpt-4-1106-preview,0.0,0.0026,0.0,7.769999999999999e-05,0.0,0.000208,0.0,0.00208,0.0,0.00208,0.0,0.000259,0.0,0.0026,0.0,0.000200984,0.0,0.0002331,0.0,5.1800000000000005e-05,0.0,0.0001553999999999,0.0,0.0002064
hellaswag.val.5413,claude-v1,1.0,0.001808,0.0,6.749999999999999e-05,0.0,0.0001832,1.0,0.001808,1.0,0.001808,0.0,0.000227,1.0,0.00229,0.0,0.0001746,0.0,0.0002025,0.0,4.5e-05,0.0,0.0001349999999999,1.0,0.0001792
mmlu-clinical-knowledge.val.46,meta/llama-2-70b-chat,0.0,7.740000000000001e-05,0.0,2.58e-05,1.0,6.960000000000001e-05,1.0,0.000696,1.0,0.000696,1.0,8.599999999999999e-05,1.0,0.00087,0.0,6.673599999999999e-05,0.0,7.740000000000001e-05,0.0,1.72e-05,1.0,5.16e-05,1.0,6.800000000000001e-05
mmlu-miscellaneous.val.723,WizardLM/WizardLM-13B-V1.2,1.0,2.28e-05,1.0,2.28e-05,1.0,6.16e-05,1.0,0.000616,1.0,0.000616,1.0,7.599999999999999e-05,1.0,0.0008,0.0,5.8976e-05,0.0,6.840000000000001e-05,1.0,1.52e-05,1.0,4.56e-05,1.0,6.08e-05
mmlu-college-biology.val.63,claude-v1,0.0,0.00092,0.0,3.4200000000000005e-05,0.0,9.2e-05,0.0,0.00092,0.0,0.00092,0.0,0.0001139999999999,0.0,0.00115,0.0,8.846400000000001e-05,0.0,0.0001026,1.0,2.28e-05,0.0,6.840000000000001e-05,0.0,9.040000000000002e-05
hellaswag.val.1509,gpt-4-1106-preview,0.0,0.00136,0.0,4.05e-05,0.0,0.0001088,0.0,0.001088,0.0,0.001088,0.0,0.000137,0.0,0.00136,0.0,0.0001047599999999,0.0,0.0001206,1.0,2.7e-05,0.0,8.1e-05,0.0,0.0001072
hellaswag.val.4033,meta/llama-2-70b-chat,1.0,0.0002232,0.0,7.439999999999999e-05,0.0,0.0001992,0.0,0.001992,1.0,0.001992,1.0,0.00025,1.0,0.00249,0.0,0.000192448,1.0,0.0002232,0.0,4.9600000000000006e-05,0.0,0.0001487999999999,1.0,0.0001976
mmlu-high-school-physics.val.100,gpt-4-1106-preview,1.0,0.00177,0.0,5.28e-05,0.0,0.0001416,0.0,0.001416,0.0,0.001416,0.0,0.000176,1.0,0.00177,0.0,0.000136576,0.0,0.0001583999999999,1.0,3.520000000000001e-05,0.0,0.0001055999999999,0.0,0.0001408
mmlu-professional-psychology.val.446,gpt-4-1106-preview,0.0,0.00129,0.0,3.84e-05,0.0,0.0001032,0.0,0.001032,0.0,0.001032,0.0,0.000128,0.0,0.00129,0.0,9.9328e-05,0.0,0.0001152,0.0,2.56e-05,0.0,7.68e-05,0.0,0.0001016
hellaswag.val.4102,claude-v1,1.0,0.002176,1.0,8.13e-05,0.0,0.0002176,1.0,0.002176,1.0,0.002176,0.0,0.0002729999999999,1.0,0.00275,0.0,0.0002102959999999,1.0,0.0002439,1.0,5.420000000000001e-05,1.0,0.0001626,1.0,0.000216
hellaswag.val.7289,claude-v1,0.0,0.001816,0.0,6.780000000000001e-05,1.0,0.0001816,0.0,0.001816,1.0,0.001816,1.0,0.0002279999999999,1.0,0.00227,0.0,0.000175376,1.0,0.0002033999999999,0.0,4.520000000000001e-05,0.0,0.0001356,1.0,0.00018
hellaswag.val.9705,claude-v1,1.0,0.002008,0.0,7.5e-05,1.0,0.0002008,1.0,0.002008,1.0,0.002008,1.0,0.000252,1.0,0.00254,0.0,0.000194,0.0,0.000225,0.0,5e-05,0.0,0.00015,0.0,0.0001992
mmlu-philosophy.val.289,gpt-4-1106-preview,1.0,0.00214,1.0,6.39e-05,1.0,0.0001712,1.0,0.001712,0.0,0.001712,1.0,0.000213,1.0,0.00214,0.0,0.000165288,0.0,0.0001917,1.0,4.2600000000000005e-05,1.0,0.0001278,1.0,0.0001704
grade-school-math.dev.1359,claude-v1,0.75,0.004296,0.25,0.0001563,0.75,0.0004464,0.75,0.004296,0.75,0.004248,0.75,0.000454,0.5,0.00798,0.25,0.000352304,0.75,0.0003419999999999,0.25,7.920000000000001e-05,0.75,0.0002352,0.75,0.000348
mmlu-miscellaneous.val.285,meta/llama-2-70b-chat,0.0,8.91e-05,1.0,2.97e-05,1.0,8e-05,1.0,0.0008,1.0,0.0008,1.0,9.9e-05,1.0,0.00103,0.0,7.682400000000001e-05,0.0,8.91e-05,0.0,1.98e-05,1.0,5.94e-05,1.0,7.840000000000001e-05
grade-school-math.dev.4461,gpt-4-1106-preview,0.5,0.0096,0.25,0.000141,0.75,0.000588,0.75,0.004488,0.75,0.006312,0.5,0.000528,0.5,0.0096,0.25,0.000394208,0.25,0.0003519,0.5,8.280000000000001e-05,0.25,0.0003414,0.5,0.0004136
mmlu-logical-fallacies.val.98,zero-one-ai/Yi-34B-Chat,1.0,7.36e-05,0.0,2.79e-05,0.0,7.52e-05,1.0,0.000752,1.0,0.000752,1.0,9.3e-05,1.0,0.00097,0.0,7.2168e-05,0.0,8.370000000000002e-05,0.0,1.86e-05,1.0,5.58e-05,1.0,7.36e-05
arc-challenge.val.203,meta/llama-2-70b-chat,1.0,6.03e-05,1.0,2.01e-05,1.0,5.44e-05,1.0,0.000544,1.0,0.000544,1.0,6.9e-05,1.0,0.00071,0.0,5.1992000000000006e-05,1.0,6.03e-05,0.0,1.34e-05,1.0,4.02e-05,1.0,5.28e-05
mmlu-high-school-world-history.val.4,meta/llama-2-70b-chat,0.0,0.0002691,1.0,8.97e-05,1.0,0.00024,1.0,0.0024,1.0,0.0024,1.0,0.000299,1.0,0.003,0.0,0.000232024,0.0,0.0002691,0.0,5.980000000000001e-05,1.0,0.0001794,1.0,0.0002384
