sample_id,phi_prediction,phi_correctness,phi_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost
arc-challenge.test.88,gpt-4-1106-preview,1.0,0.00074,0.0,1.46e-05,1.0,2.19e-05,1.0,4.38e-05,0.0,5.6648e-05,1.0,0.00074
arc-challenge.val.55,gpt-4-1106-preview,1.0,0.00105,1.0,2.02e-05,0.0,3.03e-05,1.0,6.06e-05,1.0,7.8376e-05,1.0,0.00105
arc-challenge.test.61,gpt-4-1106-preview,1.0,0.00076,1.0,1.44e-05,1.0,2.16e-05,1.0,4.32e-05,1.0,5.5872e-05,1.0,0.00076
arc-challenge.test.354,gpt-4-1106-preview,1.0,0.0007999999999999,1.0,1.58e-05,1.0,2.37e-05,1.0,4.74e-05,1.0,6.1304e-05,1.0,0.0007999999999999
arc-challenge.test.143,gpt-4-1106-preview,1.0,0.0007,0.0,1.38e-05,0.0,2.07e-05,1.0,4.14e-05,0.0,5.354400000000001e-05,1.0,0.0007
arc-challenge.test.1014,mistralai/mistral-7b-chat,1.0,2.58e-05,1.0,2.58e-05,1.0,3.8700000000000006e-05,1.0,7.740000000000001e-05,1.0,0.000100104,1.0,0.0013
arc-challenge.val.261,gpt-4-1106-preview,1.0,0.00078,0.0,1.48e-05,1.0,2.22e-05,1.0,4.44e-05,0.0,5.7424e-05,1.0,0.00078
arc-challenge.test.399,gpt-4-1106-preview,1.0,0.00114,1.0,2.2e-05,1.0,3.3e-05,1.0,6.6e-05,1.0,8.536000000000001e-05,1.0,0.00114
arc-challenge.test.959,gpt-4-1106-preview,1.0,0.00067,1.0,1.26e-05,1.0,1.89e-05,1.0,3.78e-05,0.0,4.8888e-05,1.0,0.00067
arc-challenge.val.281,gpt-4-1106-preview,1.0,0.0007199999999999,0.0,1.42e-05,1.0,2.13e-05,1.0,4.26e-05,1.0,5.5096e-05,1.0,0.0007199999999999
arc-challenge.test.1139,gpt-4-1106-preview,1.0,0.00117,1.0,2.2600000000000004e-05,1.0,3.39e-05,1.0,6.78e-05,1.0,8.768799999999999e-05,1.0,0.00117
arc-challenge.test.691,mistralai/mixtral-8x7b-chat,1.0,4.98e-05,1.0,1.66e-05,1.0,2.49e-05,1.0,4.98e-05,1.0,6.4408e-05,1.0,0.00087
arc-challenge.val.62,gpt-4-1106-preview,1.0,0.00069,0.0,1.3e-05,1.0,1.95e-05,1.0,3.9e-05,0.0,5.044e-05,1.0,0.00069
arc-challenge.test.175,gpt-4-1106-preview,1.0,0.0008399999999999,1.0,1.66e-05,1.0,2.49e-05,1.0,4.98e-05,0.0,6.4408e-05,1.0,0.0008399999999999
arc-challenge.test.152,gpt-4-1106-preview,1.0,0.00073,1.0,1.38e-05,1.0,2.07e-05,1.0,4.14e-05,1.0,5.354400000000001e-05,1.0,0.00073
arc-challenge.val.285,gpt-4-1106-preview,1.0,0.00061,1.0,1.2e-05,1.0,1.8e-05,1.0,3.6e-05,0.0,4.656e-05,1.0,0.00061
arc-challenge.test.74,gpt-4-1106-preview,1.0,0.00083,1.0,1.64e-05,0.0,2.46e-05,0.0,4.92e-05,0.0,6.3632e-05,1.0,0.00083
arc-challenge.test.570,gpt-4-1106-preview,1.0,0.0008399999999999,0.0,1.66e-05,1.0,2.49e-05,1.0,4.98e-05,0.0,6.4408e-05,1.0,0.0008399999999999
arc-challenge.test.815,gpt-4-1106-preview,1.0,0.00067,0.0,1.26e-05,1.0,1.89e-05,0.0,3.78e-05,0.0,4.8888e-05,1.0,0.00067
arc-challenge.val.72,gpt-4-1106-preview,1.0,0.00089,0.0,1.7599999999999998e-05,1.0,2.64e-05,1.0,5.28e-05,0.0,6.828800000000001e-05,1.0,0.00089
arc-challenge.val.40,gpt-4-1106-preview,1.0,0.00122,0.0,2.36e-05,1.0,3.54e-05,1.0,7.08e-05,0.0,9.1568e-05,1.0,0.00122
arc-challenge.test.1029,gpt-4-1106-preview,1.0,0.00065,0.0,1.28e-05,0.0,1.92e-05,1.0,3.84e-05,0.0,4.9664e-05,1.0,0.00065
arc-challenge.test.275,gpt-4-1106-preview,1.0,0.00115,0.0,2.28e-05,1.0,3.4200000000000005e-05,1.0,6.840000000000001e-05,0.0,8.846400000000001e-05,1.0,0.00115
arc-challenge.test.403,gpt-4-1106-preview,1.0,0.00123,0.0,2.3800000000000003e-05,1.0,3.57e-05,1.0,7.14e-05,0.0,9.2344e-05,1.0,0.00123
arc-challenge.test.621,gpt-4-1106-preview,1.0,0.00103,1.0,2.04e-05,0.0,3.06e-05,1.0,6.12e-05,1.0,7.9152e-05,1.0,0.00103
arc-challenge.val.155,gpt-4-1106-preview,1.0,0.00072,1.0,1.36e-05,1.0,2.04e-05,0.0,4.08e-05,1.0,5.2768e-05,1.0,0.00072
arc-challenge.test.1164,gpt-4-1106-preview,1.0,0.00109,0.0,2.1600000000000003e-05,0.0,3.24e-05,1.0,6.48e-05,0.0,8.380800000000001e-05,1.0,0.00109
arc-challenge.test.393,gpt-4-1106-preview,1.0,0.00107,1.0,2.12e-05,1.0,3.18e-05,1.0,6.36e-05,0.0,8.2256e-05,1.0,0.00107
arc-challenge.val.165,gpt-4-1106-preview,0.0,0.00112,0.0,2.22e-05,0.0,3.33e-05,0.0,6.659999999999999e-05,0.0,8.6136e-05,0.0,0.00112
arc-challenge.test.629,meta/code-llama-instruct-34b-chat,0.0,8.846400000000001e-05,0.0,2.28e-05,0.0,3.4200000000000005e-05,1.0,6.840000000000001e-05,0.0,8.846400000000001e-05,1.0,0.00115
arc-challenge.test.1111,gpt-4-1106-preview,1.0,0.00073,0.0,1.44e-05,1.0,2.16e-05,1.0,4.32e-05,0.0,5.5872e-05,1.0,0.00073
arc-challenge.test.785,gpt-4-1106-preview,1.0,0.0009199999999999,0.0,1.82e-05,0.0,2.73e-05,1.0,5.46e-05,0.0,7.0616e-05,1.0,0.0009199999999999
arc-challenge.test.17,gpt-4-1106-preview,1.0,0.0011,0.0,2.18e-05,0.0,3.27e-05,0.0,6.54e-05,0.0,8.4584e-05,1.0,0.0011
arc-challenge.test.980,gpt-4-1106-preview,1.0,0.00118,0.0,2.34e-05,1.0,3.51e-05,1.0,7.02e-05,1.0,9.0792e-05,1.0,0.00118
arc-challenge.test.65,gpt-4-1106-preview,1.0,0.00102,1.0,2.02e-05,1.0,3.03e-05,1.0,6.06e-05,1.0,7.8376e-05,1.0,0.00102
arc-challenge.test.136,gpt-4-1106-preview,0.0,0.0008,0.0,1.52e-05,0.0,2.28e-05,1.0,4.56e-05,0.0,5.8976e-05,0.0,0.0008
arc-challenge.test.725,gpt-4-1106-preview,1.0,0.00065,1.0,1.22e-05,1.0,1.83e-05,1.0,3.66e-05,1.0,4.7336e-05,1.0,0.00065
arc-challenge.test.779,gpt-4-1106-preview,1.0,0.00069,1.0,1.3e-05,1.0,1.95e-05,1.0,3.9e-05,1.0,5.044e-05,1.0,0.00069
arc-challenge.test.906,gpt-4-1106-preview,1.0,0.00096,0.0,1.9e-05,0.0,2.85e-05,1.0,5.7e-05,0.0,7.372e-05,1.0,0.00096
arc-challenge.test.71,gpt-4-1106-preview,1.0,0.00105,0.0,2.08e-05,1.0,3.12e-05,1.0,6.24e-05,0.0,8.0704e-05,1.0,0.00105
arc-challenge.test.816,gpt-4-1106-preview,1.0,0.00066,0.0,1.3e-05,1.0,1.95e-05,1.0,3.9e-05,0.0,5.044e-05,1.0,0.00066
arc-challenge.test.1156,gpt-4-1106-preview,1.0,0.00065,0.0,1.28e-05,1.0,1.92e-05,1.0,3.84e-05,0.0,4.9664e-05,1.0,0.00065
arc-challenge.val.243,gpt-4-1106-preview,1.0,0.00058,1.0,1.14e-05,1.0,1.7100000000000002e-05,1.0,3.4200000000000005e-05,1.0,4.4232e-05,1.0,0.00058
arc-challenge.test.978,gpt-4-1106-preview,1.0,0.00089,0.0,1.7599999999999998e-05,1.0,2.64e-05,1.0,5.28e-05,0.0,6.828800000000001e-05,1.0,0.00089
arc-challenge.test.447,gpt-4-1106-preview,1.0,0.00074,1.0,1.4e-05,1.0,2.1e-05,1.0,4.2e-05,1.0,5.432e-05,1.0,0.00074
arc-challenge.test.767,gpt-4-1106-preview,1.0,0.00108,1.0,2.08e-05,1.0,3.12e-05,1.0,6.24e-05,1.0,8.0704e-05,1.0,0.00108
arc-challenge.test.830,gpt-4-1106-preview,1.0,0.0009299999999999,0.0,1.84e-05,1.0,2.76e-05,1.0,5.52e-05,0.0,7.139200000000001e-05,1.0,0.0009299999999999
arc-challenge.test.499,meta/code-llama-instruct-34b-chat,1.0,7.5272e-05,0.0,1.94e-05,1.0,2.9100000000000003e-05,1.0,5.8200000000000005e-05,1.0,7.5272e-05,1.0,0.00098
arc-challenge.val.37,gpt-4-1106-preview,1.0,0.00149,0.0,2.9e-05,0.0,4.35e-05,1.0,8.7e-05,0.0,0.00011252,1.0,0.00149
arc-challenge.test.786,gpt-4-1106-preview,1.0,0.00091,1.0,1.74e-05,1.0,2.61e-05,1.0,5.22e-05,1.0,6.751200000000001e-05,1.0,0.00091
arc-challenge.test.563,gpt-4-1106-preview,1.0,0.00161,1.0,3.2000000000000005e-05,0.0,4.8e-05,1.0,9.6e-05,1.0,0.00012416,1.0,0.00161
arc-challenge.test.225,gpt-4-1106-preview,1.0,0.0007,0.0,1.32e-05,1.0,1.98e-05,1.0,3.96e-05,0.0,5.1216000000000006e-05,1.0,0.0007
arc-challenge.test.408,gpt-4-1106-preview,1.0,0.00111,1.0,2.2e-05,0.0,3.3e-05,0.0,6.6e-05,1.0,8.536000000000001e-05,1.0,0.00111
arc-challenge.val.182,gpt-4-1106-preview,1.0,0.0007999999999999,1.0,1.58e-05,1.0,2.37e-05,1.0,4.74e-05,0.0,6.1304e-05,1.0,0.0007999999999999
arc-challenge.test.847,gpt-4-1106-preview,1.0,0.00123,0.0,2.44e-05,1.0,3.66e-05,1.0,7.32e-05,0.0,9.4672e-05,1.0,0.00123
arc-challenge.test.180,gpt-4-1106-preview,1.0,0.00106,0.0,2.1e-05,1.0,3.15e-05,1.0,6.3e-05,0.0,8.148e-05,1.0,0.00106
arc-challenge.test.103,meta/code-llama-instruct-34b-chat,0.0,6.0528e-05,0.0,1.5600000000000003e-05,0.0,2.3400000000000003e-05,1.0,4.6800000000000006e-05,0.0,6.0528e-05,1.0,0.00082
arc-challenge.test.515,gpt-4-1106-preview,1.0,0.00109,1.0,2.1600000000000003e-05,1.0,3.24e-05,1.0,6.48e-05,0.0,8.380800000000001e-05,1.0,0.00109
arc-challenge.test.665,gpt-4-1106-preview,1.0,0.00074,0.0,1.4e-05,0.0,2.1e-05,0.0,4.2e-05,0.0,5.432e-05,1.0,0.00074
arc-challenge.test.771,gpt-4-1106-preview,1.0,0.00086,1.0,1.7e-05,1.0,2.55e-05,1.0,5.1e-05,1.0,6.596e-05,1.0,0.00086
arc-challenge.test.707,gpt-4-1106-preview,1.0,0.00071,0.0,1.4e-05,1.0,2.1e-05,1.0,4.2e-05,0.0,5.432e-05,1.0,0.00071
arc-challenge.test.1145,gpt-4-1106-preview,1.0,0.00074,0.0,1.46e-05,1.0,2.19e-05,0.0,4.38e-05,0.0,5.6648e-05,1.0,0.00074
arc-challenge.test.698,gpt-4-1106-preview,1.0,0.001,0.0,1.92e-05,0.0,2.88e-05,1.0,5.76e-05,0.0,7.4496e-05,1.0,0.001
arc-challenge.test.948,gpt-4-1106-preview,1.0,0.00102,0.0,2.02e-05,0.0,3.03e-05,1.0,6.06e-05,0.0,7.8376e-05,1.0,0.00102
arc-challenge.test.826,gpt-4-1106-preview,1.0,0.00066,0.0,1.24e-05,0.0,1.86e-05,0.0,3.72e-05,0.0,4.8112e-05,1.0,0.00066
arc-challenge.test.319,gpt-4-1106-preview,1.0,0.00081,0.0,1.6000000000000003e-05,1.0,2.4e-05,1.0,4.8e-05,0.0,6.208e-05,1.0,0.00081
arc-challenge.test.564,gpt-4-1106-preview,1.0,0.0007,1.0,1.32e-05,1.0,1.98e-05,1.0,3.96e-05,1.0,5.1216000000000006e-05,1.0,0.0007
arc-challenge.test.194,gpt-4-1106-preview,1.0,0.00095,1.0,1.82e-05,1.0,2.73e-05,1.0,5.46e-05,1.0,7.0616e-05,1.0,0.00095
arc-challenge.val.249,gpt-4-1106-preview,1.0,0.00128,1.0,2.54e-05,1.0,3.81e-05,1.0,7.62e-05,0.0,9.8552e-05,1.0,0.00128
arc-challenge.val.231,gpt-4-1106-preview,1.0,0.00123,0.0,2.3800000000000003e-05,1.0,3.57e-05,0.0,7.14e-05,0.0,9.2344e-05,1.0,0.00123
arc-challenge.val.272,gpt-4-1106-preview,1.0,0.0007199999999999,1.0,1.42e-05,1.0,2.13e-05,1.0,4.26e-05,0.0,5.5096e-05,1.0,0.0007199999999999
arc-challenge.test.1000,gpt-4-1106-preview,1.0,0.00096,0.0,1.84e-05,0.0,2.76e-05,0.0,5.52e-05,0.0,7.139200000000001e-05,1.0,0.00096
arc-challenge.test.851,gpt-4-1106-preview,1.0,0.00093,0.0,1.7800000000000002e-05,1.0,2.67e-05,0.0,5.34e-05,0.0,6.9064e-05,1.0,0.00093
arc-challenge.test.506,gpt-4-1106-preview,1.0,0.00084,1.0,1.6000000000000003e-05,1.0,2.4e-05,1.0,4.8e-05,1.0,6.208e-05,1.0,0.00084
arc-challenge.val.148,gpt-4-1106-preview,1.0,0.0009699999999999,0.0,1.92e-05,1.0,2.88e-05,1.0,5.76e-05,0.0,7.4496e-05,1.0,0.0009699999999999
arc-challenge.val.125,gpt-4-1106-preview,1.0,0.00069,0.0,1.3e-05,0.0,1.95e-05,1.0,3.9e-05,0.0,5.044e-05,1.0,0.00069
arc-challenge.test.605,gpt-4-1106-preview,1.0,0.0009299999999999,1.0,1.84e-05,1.0,2.73e-05,0.0,5.52e-05,1.0,7.139200000000001e-05,1.0,0.0009299999999999
arc-challenge.test.185,gpt-4-1106-preview,1.0,0.0007,1.0,1.32e-05,1.0,1.98e-05,1.0,3.96e-05,1.0,5.1216000000000006e-05,1.0,0.0007
arc-challenge.test.684,meta/code-llama-instruct-34b-chat,0.0,6.984e-05,0.0,1.8e-05,0.0,2.7e-05,1.0,5.4e-05,0.0,6.984e-05,1.0,0.00091
arc-challenge.val.68,gpt-4-1106-preview,1.0,0.00095,1.0,1.8800000000000003e-05,0.0,2.82e-05,1.0,5.64e-05,1.0,7.2944e-05,1.0,0.00095
arc-challenge.test.689,gpt-4-1106-preview,1.0,0.00078,0.0,1.54e-05,1.0,2.31e-05,1.0,4.6200000000000005e-05,0.0,5.9752000000000007e-05,1.0,0.00078
arc-challenge.test.764,gpt-4-1106-preview,1.0,0.001,0.0,1.98e-05,1.0,2.97e-05,1.0,5.94e-05,0.0,7.682400000000001e-05,1.0,0.001
arc-challenge.val.134,gpt-4-1106-preview,1.0,0.0007199999999999,1.0,1.42e-05,1.0,2.13e-05,1.0,4.26e-05,1.0,5.5096e-05,1.0,0.0007199999999999
arc-challenge.test.436,gpt-4-1106-preview,1.0,0.00099,0.0,1.96e-05,0.0,2.94e-05,1.0,5.88e-05,0.0,7.604800000000001e-05,1.0,0.00099
arc-challenge.test.30,gpt-4-1106-preview,1.0,0.00104,1.0,2.0600000000000003e-05,1.0,3.09e-05,1.0,6.18e-05,1.0,7.992800000000001e-05,1.0,0.00104
arc-challenge.test.535,gpt-4-1106-preview,1.0,0.00085,0.0,1.6800000000000002e-05,0.0,2.52e-05,1.0,5.04e-05,0.0,6.5184e-05,1.0,0.00085
arc-challenge.test.1042,gpt-4-1106-preview,1.0,0.00073,0.0,1.44e-05,1.0,2.16e-05,1.0,4.32e-05,0.0,5.5872e-05,1.0,0.00073
arc-challenge.test.56,gpt-4-1106-preview,1.0,0.00108,0.0,2.14e-05,1.0,3.21e-05,1.0,6.42e-05,1.0,8.3032e-05,1.0,0.00108
arc-challenge.test.709,gpt-4-1106-preview,1.0,0.00066,0.0,1.3e-05,1.0,1.95e-05,1.0,3.9e-05,0.0,5.044e-05,1.0,0.00066
arc-challenge.test.117,gpt-4-1106-preview,1.0,0.00096,0.0,1.9e-05,1.0,2.85e-05,0.0,5.7e-05,0.0,7.372e-05,1.0,0.00096
arc-challenge.test.979,gpt-4-1106-preview,1.0,0.00094,0.0,1.86e-05,1.0,2.79e-05,0.0,5.58e-05,0.0,7.2168e-05,1.0,0.00094
arc-challenge.test.390,gpt-4-1106-preview,1.0,0.00074,1.0,1.4e-05,1.0,2.1e-05,1.0,4.2e-05,1.0,5.432e-05,1.0,0.00074
arc-challenge.test.298,gpt-4-1106-preview,1.0,0.00094,0.0,1.8e-05,1.0,2.7e-05,1.0,5.4e-05,0.0,6.984e-05,1.0,0.00094
arc-challenge.test.49,gpt-4-1106-preview,1.0,0.00124,0.0,2.46e-05,0.0,3.69e-05,1.0,7.379999999999999e-05,0.0,9.5448e-05,1.0,0.00124
arc-challenge.test.917,gpt-4-1106-preview,1.0,0.0007,0.0,1.32e-05,0.0,1.98e-05,1.0,3.96e-05,0.0,5.1216000000000006e-05,1.0,0.0007
arc-challenge.test.1104,gpt-4-1106-preview,1.0,0.00091,1.0,1.74e-05,1.0,2.61e-05,1.0,5.22e-05,1.0,6.751200000000001e-05,1.0,0.00091
arc-challenge.test.626,gpt-4-1106-preview,1.0,0.0013,0.0,2.58e-05,1.0,3.8700000000000006e-05,1.0,7.740000000000001e-05,0.0,0.000100104,1.0,0.0013
arc-challenge.test.1052,gpt-4-1106-preview,1.0,0.0008799999999999,1.0,1.74e-05,0.0,2.61e-05,1.0,5.22e-05,0.0,6.751200000000001e-05,1.0,0.0008799999999999
arc-challenge.test.456,gpt-4-1106-preview,0.0,0.00103,0.0,1.98e-05,0.0,2.97e-05,0.0,5.94e-05,0.0,7.682400000000001e-05,0.0,0.00103
arc-challenge.test.1012,gpt-4-1106-preview,1.0,0.00103,0.0,2.04e-05,1.0,3.06e-05,1.0,6.12e-05,0.0,7.9152e-05,1.0,0.00103
arc-challenge.test.1131,gpt-4-1106-preview,1.0,0.00099,0.0,1.96e-05,0.0,2.94e-05,1.0,5.88e-05,0.0,7.604800000000001e-05,1.0,0.00099
arc-challenge.val.48,gpt-4-1106-preview,0.0,0.00129,0.0,2.56e-05,0.0,3.84e-05,0.0,7.68e-05,0.0,9.9328e-05,0.0,0.00129
arc-challenge.val.282,gpt-4-1106-preview,1.0,0.00101,0.0,2e-05,0.0,3e-05,1.0,6e-05,0.0,7.76e-05,1.0,0.00101
arc-challenge.val.235,gpt-4-1106-preview,1.0,0.00092,1.0,1.7599999999999998e-05,1.0,2.64e-05,1.0,5.28e-05,1.0,6.828800000000001e-05,1.0,0.00092
arc-challenge.test.372,gpt-4-1106-preview,1.0,0.00084,1.0,1.6000000000000003e-05,1.0,2.4e-05,1.0,4.8e-05,1.0,6.208e-05,1.0,0.00084
arc-challenge.test.533,gpt-4-1106-preview,1.0,0.00146,1.0,2.84e-05,1.0,4.26e-05,1.0,8.52e-05,1.0,0.000110192,1.0,0.00146
arc-challenge.test.1115,gpt-4-1106-preview,1.0,0.00054,0.0,1.06e-05,0.0,1.59e-05,0.0,3.18e-05,0.0,4.1128e-05,1.0,0.00054
arc-challenge.test.797,gpt-4-1106-preview,1.0,0.00082,1.0,1.62e-05,1.0,2.43e-05,1.0,4.86e-05,1.0,6.285600000000001e-05,1.0,0.00082
arc-challenge.test.997,gpt-4-1106-preview,1.0,0.00065,0.0,1.28e-05,0.0,1.92e-05,0.0,3.84e-05,0.0,4.9664e-05,1.0,0.00065
arc-challenge.test.772,gpt-4-1106-preview,1.0,0.00083,1.0,1.58e-05,1.0,2.37e-05,1.0,4.74e-05,1.0,6.1304e-05,1.0,0.00083
arc-challenge.test.1031,gpt-4-1106-preview,1.0,0.00079,1.0,1.5600000000000003e-05,1.0,2.3400000000000003e-05,1.0,4.6800000000000006e-05,1.0,6.0528e-05,1.0,0.00079
arc-challenge.test.90,gpt-4-1106-preview,1.0,0.001,0.0,1.98e-05,1.0,2.97e-05,1.0,5.94e-05,0.0,7.682400000000001e-05,1.0,0.001
arc-challenge.test.687,gpt-4-1106-preview,1.0,0.00063,1.0,1.18e-05,1.0,1.77e-05,1.0,3.54e-05,1.0,4.5784e-05,1.0,0.00063
arc-challenge.test.6,gpt-4-1106-preview,1.0,0.00136,1.0,2.7e-05,1.0,4.05e-05,1.0,8.1e-05,1.0,0.0001047599999999,1.0,0.00136
arc-challenge.test.1017,gpt-4-1106-preview,1.0,0.0007199999999999,0.0,1.42e-05,0.0,2.13e-05,1.0,4.26e-05,0.0,5.5096e-05,1.0,0.0007199999999999
arc-challenge.val.4,gpt-4-1106-preview,1.0,0.00102,1.0,2.02e-05,1.0,3.03e-05,1.0,6.06e-05,0.0,7.8376e-05,1.0,0.00102
arc-challenge.test.1081,gpt-4-1106-preview,1.0,0.0009,1.0,1.7800000000000002e-05,1.0,2.67e-05,1.0,5.34e-05,1.0,6.9064e-05,1.0,0.0009
arc-challenge.test.39,gpt-4-1106-preview,1.0,0.00107,1.0,2.0600000000000003e-05,1.0,3.09e-05,1.0,6.18e-05,0.0,7.992800000000001e-05,1.0,0.00107
arc-challenge.test.1034,gpt-4-1106-preview,1.0,0.00089,1.0,1.7599999999999998e-05,1.0,2.64e-05,1.0,5.28e-05,0.0,6.828800000000001e-05,1.0,0.00089
arc-challenge.test.729,gpt-4-1106-preview,1.0,0.00136,1.0,2.6800000000000004e-05,1.0,4.05e-05,1.0,8.1e-05,1.0,0.0001047599999999,1.0,0.00136
arc-challenge.test.404,gpt-4-1106-preview,1.0,0.00096,0.0,1.9e-05,0.0,2.85e-05,1.0,5.7e-05,0.0,7.372e-05,1.0,0.00096
arc-challenge.test.756,gpt-4-1106-preview,0.0,0.00074,0.0,1.46e-05,0.0,2.19e-05,0.0,4.38e-05,0.0,5.6648e-05,0.0,0.00074
arc-challenge.val.47,gpt-4-1106-preview,1.0,0.0006299999999999,0.0,1.24e-05,0.0,1.86e-05,1.0,3.72e-05,0.0,4.8112e-05,1.0,0.0006299999999999
arc-challenge.test.494,gpt-4-1106-preview,1.0,0.00065,0.0,1.22e-05,1.0,1.83e-05,1.0,3.66e-05,1.0,4.7336e-05,1.0,0.00065
arc-challenge.val.202,gpt-4-1106-preview,1.0,0.00081,0.0,1.54e-05,0.0,2.31e-05,1.0,4.6200000000000005e-05,0.0,5.9752000000000007e-05,1.0,0.00081
arc-challenge.test.836,meta/code-llama-instruct-34b-chat,0.0,8.6912e-05,0.0,2.24e-05,1.0,3.3600000000000004e-05,1.0,6.720000000000001e-05,0.0,8.6912e-05,1.0,0.00113
arc-challenge.test.723,gpt-4-1106-preview,1.0,0.0008399999999999,1.0,1.66e-05,0.0,2.49e-05,1.0,4.98e-05,1.0,6.4408e-05,1.0,0.0008399999999999
arc-challenge.test.1065,gpt-4-1106-preview,1.0,0.00095,0.0,1.8800000000000003e-05,1.0,2.82e-05,1.0,5.64e-05,1.0,7.2944e-05,1.0,0.00095
arc-challenge.test.1136,gpt-4-1106-preview,1.0,0.00066,0.0,1.24e-05,1.0,1.86e-05,1.0,3.72e-05,1.0,4.8112e-05,1.0,0.00066
arc-challenge.test.217,gpt-4-1106-preview,1.0,0.0008399999999999,0.0,1.66e-05,1.0,2.49e-05,1.0,4.98e-05,0.0,6.4408e-05,1.0,0.0008399999999999
arc-challenge.val.244,gpt-4-1106-preview,1.0,0.00083,1.0,1.58e-05,0.0,2.37e-05,1.0,4.74e-05,0.0,6.1304e-05,1.0,0.00083
arc-challenge.val.28,gpt-4-1106-preview,1.0,0.00056,1.0,1.1e-05,0.0,1.65e-05,1.0,3.3e-05,0.0,4.2680000000000005e-05,1.0,0.00056
arc-challenge.val.227,gpt-4-1106-preview,1.0,0.00096,0.0,1.84e-05,1.0,2.76e-05,1.0,5.52e-05,0.0,7.139200000000001e-05,1.0,0.00096
arc-challenge.val.203,gpt-4-1106-preview,1.0,0.00071,0.0,1.34e-05,1.0,2.01e-05,1.0,4.02e-05,0.0,5.1992000000000006e-05,1.0,0.00071
arc-challenge.test.488,gpt-4-1106-preview,1.0,0.00065,0.0,1.22e-05,1.0,1.83e-05,1.0,3.66e-05,0.0,4.7336e-05,1.0,0.00065
arc-challenge.test.551,gpt-4-1106-preview,1.0,0.00079,0.0,1.5600000000000003e-05,0.0,2.3400000000000003e-05,1.0,4.6800000000000006e-05,1.0,6.0528e-05,1.0,0.00079
arc-challenge.test.809,gpt-4-1106-preview,1.0,0.00077,0.0,1.52e-05,1.0,2.28e-05,1.0,4.56e-05,0.0,5.8976e-05,1.0,0.00077
arc-challenge.test.139,gpt-4-1106-preview,1.0,0.00078,0.0,1.48e-05,0.0,2.22e-05,0.0,4.44e-05,0.0,5.7424e-05,1.0,0.00078
arc-challenge.test.823,gpt-4-1106-preview,1.0,0.00113,0.0,2.24e-05,1.0,3.33e-05,1.0,6.720000000000001e-05,0.0,8.6912e-05,1.0,0.00113
arc-challenge.test.352,gpt-4-1106-preview,1.0,0.00115,0.0,2.28e-05,0.0,3.4200000000000005e-05,0.0,6.840000000000001e-05,0.0,8.846400000000001e-05,1.0,0.00115
arc-challenge.test.154,gpt-4-1106-preview,1.0,0.00069,0.0,1.36e-05,0.0,2.04e-05,0.0,4.08e-05,0.0,5.2768e-05,1.0,0.00069
arc-challenge.test.667,gpt-4-1106-preview,1.0,0.00082,1.0,1.5600000000000003e-05,1.0,2.3400000000000003e-05,1.0,4.6800000000000006e-05,1.0,6.0528e-05,1.0,0.00082
arc-challenge.test.1064,gpt-4-1106-preview,1.0,0.0011,0.0,2.18e-05,0.0,3.27e-05,1.0,6.54e-05,0.0,8.4584e-05,1.0,0.0011
arc-challenge.test.412,gpt-4-1106-preview,1.0,0.0007,1.0,1.38e-05,1.0,2.07e-05,1.0,4.14e-05,1.0,5.354400000000001e-05,1.0,0.0007
arc-challenge.val.128,gpt-4-1106-preview,1.0,0.0011099999999999,1.0,2.14e-05,1.0,3.21e-05,1.0,6.42e-05,1.0,8.3032e-05,1.0,0.0011099999999999
