sample_id,phi_prediction,phi_correctness,phi_cost,WizardLM/WizardLM-13B-V1.2_correctness,WizardLM/WizardLM-13B-V1.2_cost,claude-instant-v1_correctness,claude-instant-v1_cost,claude-v1_correctness,claude-v1_cost,claude-v2_correctness,claude-v2_cost,gpt-3.5-turbo-1106_correctness,gpt-3.5-turbo-1106_cost,gpt-4-1106-preview_correctness,gpt-4-1106-preview_cost,meta/code-llama-instruct-34b-chat_correctness,meta/code-llama-instruct-34b-chat_cost,meta/llama-2-70b-chat_correctness,meta/llama-2-70b-chat_cost,mistralai/mistral-7b-chat_correctness,mistralai/mistral-7b-chat_cost,mistralai/mixtral-8x7b-chat_correctness,mistralai/mixtral-8x7b-chat_cost,zero-one-ai/Yi-34B-Chat_correctness,zero-one-ai/Yi-34B-Chat_cost
mmlu-high-school-psychology.val.250,WizardLM/WizardLM-13B-V1.2,1.0,2.7e-05,1.0,2.7e-05,1.0,7.280000000000001e-05,1.0,0.000728,1.0,0.000728,1.0,8.999999999999999e-05,1.0,0.00091,0.0,6.984e-05,0.0,8.1e-05,1.0,1.8e-05,1.0,5.4e-05,1.0,7.120000000000001e-05
mmlu-prehistory.val.62,WizardLM/WizardLM-13B-V1.2,1.0,5.4e-05,1.0,5.4e-05,1.0,0.0001448,1.0,0.0014479999999999,1.0,0.0014479999999999,1.0,0.0001799999999999,1.0,0.00181,0.0,0.00013968,0.0,0.000162,0.0,3.600000000000001e-05,1.0,0.000108,1.0,0.0001432
grade-school-math.dev.1518,mistralai/mixtral-8x7b-chat,0.5,0.0002484,0.75,0.0001661999999999,0.25,0.0006304,0.25,0.005128,0.75,0.006736,0.75,0.0004089999999999,0.75,0.01286,0.75,0.00032592,0.25,0.0003672,0.25,8.54e-05,0.5,0.0002484,0.25,0.000424
hellaswag.val.1461,WizardLM/WizardLM-13B-V1.2,1.0,2.73e-05,1.0,2.73e-05,1.0,7.360000000000001e-05,1.0,0.000736,1.0,0.000736,1.0,9.1e-05,1.0,0.00095,1.0,7.0616e-05,0.0,8.190000000000001e-05,1.0,1.82e-05,0.0,5.46e-05,1.0,7.200000000000002e-05
mmlu-jurisprudence.val.83,WizardLM/WizardLM-13B-V1.2,0.0,2.97e-05,0.0,2.97e-05,0.0,8e-05,0.0,0.0008,1.0,0.0008,0.0,9.9e-05,1.0,0.001,0.0,7.682400000000001e-05,0.0,8.91e-05,0.0,1.98e-05,0.0,5.94e-05,0.0,7.840000000000001e-05
hellaswag.val.7492,WizardLM/WizardLM-13B-V1.2,1.0,8.01e-05,1.0,8.01e-05,1.0,0.0002152,0.0,0.002152,1.0,0.002152,0.0,0.00027,1.0,0.00272,0.0,0.0002079679999999,1.0,0.0002412,1.0,5.360000000000001e-05,1.0,0.0001608,1.0,0.0002136
winogrande.dev.652,WizardLM/WizardLM-13B-V1.2,0.0,1.53e-05,0.0,1.53e-05,1.0,4.16e-05,1.0,0.000416,1.0,0.000416,1.0,5.3e-05,1.0,0.00055,1.0,3.9576e-05,0.0,4.59e-05,1.0,1.02e-05,1.0,3.06e-05,1.0,4e-05
chinese_zodiac.dev.109,WizardLM/WizardLM-13B-V1.2,0.0,3.33e-05,0.0,3.33e-05,0.0,9.2e-05,0.0,0.00092,0.0,0.00092,0.0,0.000113,0.0,0.00115,0.0,9.4672e-05,0.0,0.0001143,0.0,2.22e-05,1.0,6.659999999999999e-05,0.0,8.960000000000001e-05
hellaswag.val.3822,WizardLM/WizardLM-13B-V1.2,1.0,6.659999999999999e-05,1.0,6.659999999999999e-05,1.0,0.0001816,0.0,0.001792,1.0,0.001792,1.0,0.000225,1.0,0.00224,0.0,0.000173048,0.0,0.0001998,0.0,4.460000000000001e-05,1.0,0.0001338,1.0,0.0001776
hellaswag.val.8245,WizardLM/WizardLM-13B-V1.2,1.0,6.659999999999999e-05,1.0,6.659999999999999e-05,1.0,0.0001792,1.0,0.001792,1.0,0.001792,1.0,0.000223,1.0,0.00227,0.0,0.000173048,1.0,0.0001998,0.0,4.460000000000001e-05,1.0,0.0001338,1.0,0.0001776
mmlu-professional-law.val.1415,WizardLM/WizardLM-13B-V1.2,1.0,4.56e-05,1.0,4.56e-05,1.0,0.0001224,1.0,0.0012239999999999,1.0,0.0012239999999999,1.0,0.0001539999999999,1.0,0.00156,0.0,0.000117952,0.0,0.0001368,1.0,3.04e-05,1.0,9.12e-05,1.0,0.0001208
hellaswag.val.1965,WizardLM/WizardLM-13B-V1.2,0.0,2.67e-05,0.0,2.67e-05,1.0,7.200000000000002e-05,1.0,0.00072,1.0,0.00072,1.0,9.1e-05,1.0,0.0009,0.0,6.9064e-05,0.0,7.919999999999999e-05,0.0,1.7800000000000002e-05,1.0,5.34e-05,1.0,7.040000000000002e-05
hellaswag.val.3410,WizardLM/WizardLM-13B-V1.2,1.0,7.439999999999999e-05,1.0,7.439999999999999e-05,1.0,0.0002016,1.0,0.001992,1.0,0.001992,1.0,0.00025,1.0,0.00252,1.0,0.000192448,1.0,0.0002223,1.0,4.9600000000000006e-05,1.0,0.0001487999999999,1.0,0.0001976
hellaswag.val.3048,mistralai/mixtral-8x7b-chat,0.0,6.06e-05,0.0,3e-05,0.0,8.16e-05,0.0,0.000816,0.0,0.000816,0.0,0.0001009999999999,1.0,0.00102,0.0,7.8376e-05,0.0,9e-05,0.0,2.02e-05,0.0,6.06e-05,0.0,8e-05
arc-challenge.test.367,WizardLM/WizardLM-13B-V1.2,1.0,2.19e-05,1.0,2.19e-05,0.0,5.92e-05,1.0,0.000592,0.0,0.000592,0.0,7.3e-05,0.0,0.00074,1.0,5.6648e-05,1.0,6.57e-05,1.0,1.46e-05,1.0,4.38e-05,1.0,5.76e-05
mmlu-logical-fallacies.val.34,WizardLM/WizardLM-13B-V1.2,1.0,2.31e-05,1.0,2.31e-05,0.0,6.24e-05,1.0,0.000624,0.0,0.000624,1.0,7.699999999999999e-05,1.0,0.00078,0.0,5.9752000000000007e-05,0.0,6.93e-05,0.0,1.54e-05,1.0,4.6200000000000005e-05,0.0,6.16e-05
hellaswag.val.6678,WizardLM/WizardLM-13B-V1.2,0.0,7.979999999999999e-05,0.0,7.979999999999999e-05,1.0,0.0002144,1.0,0.002144,0.0,0.002144,1.0,0.000269,1.0,0.00268,1.0,0.000207192,1.0,0.0002402999999999,1.0,5.34e-05,1.0,0.0001602,1.0,0.0002128
mmlu-high-school-world-history.val.8,WizardLM/WizardLM-13B-V1.2,1.0,0.0001125,1.0,0.0001125,1.0,0.0003008,1.0,0.003008,1.0,0.003008,1.0,0.000375,1.0,0.00376,0.0,0.000291,0.0,0.0003374999999999,1.0,7.500000000000001e-05,1.0,0.000225,1.0,0.0002992
mmlu-professional-medicine.val.180,WizardLM/WizardLM-13B-V1.2,0.0,6.12e-05,0.0,6.12e-05,0.0,0.000164,0.0,0.00164,0.0,0.00164,0.0,0.000206,1.0,0.00208,0.0,0.000158304,0.0,0.0001836,1.0,4.080000000000001e-05,1.0,0.0001224,0.0,0.0001624
grade-school-math.dev.7182,gpt-4-1106-preview,0.25,0.00832,0.25,0.0001581,0.25,0.0005528,0.25,0.005888,0.25,0.007016,0.25,0.000541,0.25,0.00832,0.25,0.000313504,0.25,0.0003645,0.25,0.0005562,0.25,0.0002274,0.25,0.0003528
grade-school-math.dev.4583,gpt-4-1106-preview,0.75,0.01132,0.25,0.000192,0.25,0.0006704,0.75,0.00596,0.25,0.005552,0.75,0.000757,0.75,0.01132,0.25,0.000428352,0.75,0.0004904999999999,0.75,0.000114,0.25,0.0003306,0.75,0.0005232
mmlu-conceptual-physics.val.193,WizardLM/WizardLM-13B-V1.2,1.0,2.13e-05,1.0,2.13e-05,1.0,5.76e-05,1.0,0.000576,1.0,0.000576,1.0,7.099999999999999e-05,1.0,0.0007199999999999,0.0,5.5096e-05,0.0,6.390000000000001e-05,0.0,1.42e-05,1.0,4.26e-05,1.0,5.68e-05
winogrande.dev.1059,WizardLM/WizardLM-13B-V1.2,0.0,1.41e-05,0.0,1.41e-05,1.0,3.84e-05,1.0,0.000384,1.0,0.000384,0.0,4.9000000000000005e-05,1.0,0.00048,0.0,3.6472000000000006e-05,1.0,4.2300000000000005e-05,0.0,9.4e-06,0.0,2.82e-05,0.0,3.68e-05
mmlu-high-school-physics.val.105,WizardLM/WizardLM-13B-V1.2,0.0,4.74e-05,0.0,4.74e-05,1.0,0.0001272,1.0,0.001272,1.0,0.001272,1.0,0.000158,1.0,0.00159,0.0,0.000122608,0.0,0.0001422,0.0,3.160000000000001e-05,1.0,9.48e-05,1.0,0.0001256
mbpp.dev.123,WizardLM/WizardLM-13B-V1.2,0.0,0.0001460999999999,0.0,0.0001460999999999,1.0,0.0008784,1.0,0.0088799999999999,1.0,0.0101999999999999,1.0,0.000719,1.0,0.01842,0.0,0.000176928,0.0,0.0005049,0.0,9.18e-05,1.0,0.0002795999999999,0.0,0.0004616
mmlu-miscellaneous.val.64,WizardLM/WizardLM-13B-V1.2,0.0,2.9100000000000003e-05,0.0,2.9100000000000003e-05,1.0,7.840000000000001e-05,1.0,0.000784,1.0,0.000784,0.0,9.9e-05,1.0,0.00098,0.0,7.5272e-05,0.0,8.730000000000001e-05,0.0,1.94e-05,1.0,5.8200000000000005e-05,1.0,7.76e-05
mmlu-professional-law.val.101,WizardLM/WizardLM-13B-V1.2,0.0,5.97e-05,0.0,5.97e-05,1.0,0.00016,0.0,0.0015999999999999,1.0,0.0015999999999999,1.0,0.0001989999999999,0.0,0.002,0.0,0.000154424,0.0,0.0001791,0.0,3.980000000000001e-05,0.0,0.0001193999999999,0.0,0.0001584
hellaswag.val.4837,WizardLM/WizardLM-13B-V1.2,0.0,7.59e-05,0.0,7.59e-05,1.0,0.0002032,1.0,0.002032,1.0,0.002032,1.0,0.0002549999999999,1.0,0.00257,0.0,0.000196328,1.0,0.0002268,0.0,5.06e-05,0.0,0.0001518,1.0,0.0002016
hellaswag.val.429,mistralai/mixtral-8x7b-chat,1.0,7.02e-05,0.0,3.51e-05,0.0,9.44e-05,0.0,0.000944,0.0,0.000944,0.0,0.000117,0.0,0.00118,1.0,9.0792e-05,0.0,0.0001043999999999,1.0,2.34e-05,1.0,7.02e-05,0.0,9.28e-05
hellaswag.val.9856,WizardLM/WizardLM-13B-V1.2,1.0,7.74e-05,1.0,7.74e-05,1.0,0.0002072,1.0,0.002072,1.0,0.002072,0.0,0.000258,1.0,0.00262,1.0,0.000200208,1.0,0.0002313,1.0,5.160000000000001e-05,1.0,0.0001548,1.0,0.0002056
hellaswag.val.5030,WizardLM/WizardLM-13B-V1.2,0.0,7.5e-05,0.0,7.5e-05,1.0,0.0002032,0.0,0.002008,1.0,0.002008,1.0,0.000252,1.0,0.00254,0.0,0.000194,1.0,0.0002241,0.0,5e-05,0.0,0.00015,1.0,0.0001992
mmlu-security-studies.val.129,WizardLM/WizardLM-13B-V1.2,1.0,5.34e-05,1.0,5.34e-05,1.0,0.0001432,1.0,0.001432,1.0,0.001432,1.0,0.000178,1.0,0.00179,0.0,0.0001381279999999,0.0,0.0001602,0.0,3.5600000000000005e-05,1.0,0.0001068,1.0,0.0001416
hellaswag.val.1447,claude-v2,1.0,0.001616,1.0,6.03e-05,1.0,0.0001616,1.0,0.001616,1.0,0.001616,1.0,0.000203,1.0,0.00202,0.0,0.000155976,1.0,0.0001799999999999,0.0,4.020000000000001e-05,1.0,0.0001205999999999,1.0,0.00016
grade-school-math.dev.3918,gpt-4-1106-preview,0.5,0.00853,0.25,0.0001923,0.5,0.0007208,0.75,0.005696,0.5,0.00464,0.5,0.000639,0.5,0.00853,0.25,0.000365496,0.25,0.0004293,0.25,0.0001206,0.25,0.0003131999999999,0.25,0.0004408
arc-challenge.test.948,WizardLM/WizardLM-13B-V1.2,0.0,3.03e-05,0.0,3.03e-05,1.0,8.16e-05,1.0,0.000816,1.0,0.000816,0.0,0.0001009999999999,1.0,0.00102,0.0,7.8376e-05,1.0,9e-05,0.0,2.02e-05,1.0,6.06e-05,1.0,8e-05
mmlu-philosophy.val.121,WizardLM/WizardLM-13B-V1.2,1.0,3.27e-05,1.0,3.27e-05,1.0,8.800000000000001e-05,1.0,0.00088,0.0,0.00088,1.0,0.0001089999999999,1.0,0.0011,0.0,8.4584e-05,0.0,9.81e-05,1.0,2.18e-05,1.0,6.54e-05,1.0,8.72e-05
mmlu-sociology.val.58,WizardLM/WizardLM-13B-V1.2,1.0,2.82e-05,1.0,2.82e-05,1.0,7.600000000000002e-05,1.0,0.00076,1.0,0.00076,1.0,9.4e-05,1.0,0.00095,0.0,7.2944e-05,0.0,8.46e-05,0.0,1.8800000000000003e-05,1.0,5.64e-05,1.0,7.440000000000002e-05
mbpp.dev.360,WizardLM/WizardLM-13B-V1.2,0.0,5.879999999999999e-05,0.0,5.879999999999999e-05,0.0,0.0004328,0.0,0.005192,0.0,0.005576,0.0,0.000161,1.0,0.01357,0.0,0.00026384,0.0,0.0002943,0.0,4.100000000000001e-05,0.0,0.0002682,0.0,0.0003632
mmlu-professional-law.val.288,WizardLM/WizardLM-13B-V1.2,1.0,8.61e-05,1.0,8.61e-05,0.0,0.0002304,0.0,0.002304,1.0,0.002304,1.0,0.000287,0.0,0.00288,0.0,0.000222712,0.0,0.0002583,0.0,5.7400000000000006e-05,0.0,0.0001722,1.0,0.0002296
mmlu-professional-law.val.657,zero-one-ai/Yi-34B-Chat,1.0,0.0002744,0.0,0.0001032,1.0,0.000276,1.0,0.00276,1.0,0.00276,1.0,0.000344,1.0,0.00345,0.0,0.0002669439999999,0.0,0.0003096,0.0,6.88e-05,0.0,0.0002064,1.0,0.0002744
hellaswag.val.1326,gpt-4-1106-preview,1.0,0.00133,1.0,3.96e-05,1.0,0.0001064,0.0,0.0010639999999999,1.0,0.0010639999999999,1.0,0.0001319999999999,1.0,0.00133,0.0,0.000102432,0.0,0.0001178999999999,0.0,2.64e-05,1.0,7.92e-05,0.0,0.0001048
hellaswag.val.3344,WizardLM/WizardLM-13B-V1.2,0.0,8.699999999999999e-05,0.0,8.699999999999999e-05,0.0,0.0002352,0.0,0.002328,1.0,0.002328,1.0,0.00029,1.0,0.00291,0.0,0.00022504,1.0,0.0002601,0.0,5.800000000000001e-05,0.0,0.0001739999999999,1.0,0.0002312
winogrande.dev.121,WizardLM/WizardLM-13B-V1.2,1.0,1.7100000000000002e-05,1.0,1.7100000000000002e-05,0.0,4.64e-05,0.0,0.000464,1.0,0.000464,0.0,5.9e-05,1.0,0.00061,0.0,4.4232e-05,1.0,5.04e-05,0.0,1.14e-05,0.0,3.4200000000000005e-05,1.0,4.56e-05
grade-school-math.dev.1140,gpt-4-1106-preview,0.75,0.01221,0.25,0.0001674,0.75,0.0007176,0.75,0.005592,0.75,0.007512,0.25,0.000531,0.75,0.01221,0.25,0.000273928,0.25,0.0003357,0.25,9.78e-05,0.25,0.000285,0.25,0.0004288
grade-school-math.dev.1567,gpt-4-1106-preview,0.75,0.01411,0.25,0.0001539,0.75,0.0007447999999999,0.75,0.006248,0.75,0.006176,0.75,0.000638,0.75,0.01411,0.25,0.00041904,0.25,0.0004284,0.25,0.0001012,0.25,0.000381,0.25,0.0004424
mmlu-professional-law.val.1350,WizardLM/WizardLM-13B-V1.2,0.0,5.91e-05,0.0,5.91e-05,0.0,0.0001584,0.0,0.001584,0.0,0.001584,0.0,0.000197,0.0,0.00198,0.0,0.0001528719999999,0.0,0.0001773,0.0,3.94e-05,1.0,0.0001182,0.0,0.0001568
hellaswag.val.4889,WizardLM/WizardLM-13B-V1.2,0.0,8.31e-05,0.0,8.31e-05,0.0,0.0002224,0.0,0.002224,0.0,0.002224,1.0,0.000279,0.0,0.00281,0.0,0.000214952,0.0,0.0002493,0.0,5.5400000000000005e-05,0.0,0.0001662,0.0,0.0002208
arc-challenge.test.2,WizardLM/WizardLM-13B-V1.2,1.0,2.94e-05,1.0,2.94e-05,1.0,7.920000000000001e-05,1.0,0.000792,1.0,0.000792,1.0,9.8e-05,1.0,0.00102,1.0,7.604800000000001e-05,1.0,8.82e-05,0.0,1.96e-05,1.0,5.88e-05,1.0,7.760000000000002e-05
mmlu-international-law.val.65,WizardLM/WizardLM-13B-V1.2,1.0,4.14e-05,1.0,4.14e-05,0.0,0.0001112,0.0,0.001112,0.0,0.001112,0.0,0.000138,1.0,0.00139,0.0,0.000107088,0.0,0.0001241999999999,1.0,2.7600000000000003e-05,1.0,8.28e-05,1.0,0.0001104
mmlu-security-studies.val.218,WizardLM/WizardLM-13B-V1.2,0.0,8.91e-05,0.0,8.91e-05,1.0,0.0002384,1.0,0.002384,1.0,0.002384,1.0,0.000297,1.0,0.00298,0.0,0.000230472,0.0,0.0002673,0.0,5.94e-05,1.0,0.0001782,1.0,0.0002367999999999
mmlu-professional-medicine.val.44,WizardLM/WizardLM-13B-V1.2,0.0,5.07e-05,0.0,5.07e-05,1.0,0.000136,0.0,0.0013599999999999,1.0,0.0013599999999999,0.0,0.000169,1.0,0.0017,0.0,0.000131144,0.0,0.0001521,0.0,3.38e-05,0.0,0.0001014,0.0,0.0001344
hellaswag.val.1102,WizardLM/WizardLM-13B-V1.2,1.0,2.67e-05,1.0,2.67e-05,1.0,7.280000000000001e-05,1.0,0.000728,1.0,0.000728,1.0,8.999999999999999e-05,1.0,0.00091,1.0,6.984e-05,1.0,8.1e-05,1.0,1.8e-05,1.0,5.4e-05,1.0,7.120000000000001e-05
abstract2title.test.62,WizardLM/WizardLM-13B-V1.2,1.0,5.58e-05,1.0,5.58e-05,1.0,0.000172,1.0,0.0021279999999999,1.0,0.0020559999999999,1.0,0.000195,1.0,0.00245,1.0,0.000135024,1.0,0.0002862,1.0,3.48e-05,1.0,0.0001133999999999,1.0,0.000148
hellaswag.val.1894,mistralai/mixtral-8x7b-chat,0.0,6.659999999999999e-05,0.0,3.3e-05,0.0,8.960000000000001e-05,0.0,0.000896,0.0,0.000896,1.0,0.000111,1.0,0.00112,0.0,8.6136e-05,0.0,9.990000000000002e-05,0.0,2.22e-05,0.0,6.659999999999999e-05,0.0,8.800000000000001e-05
grade-school-math.dev.2479,mistralai/mixtral-8x7b-chat,0.25,0.000276,0.75,0.0001584,0.75,0.0005903999999999,0.75,0.004392,0.75,0.005472,0.75,0.000552,0.75,0.00804,0.25,0.00041516,0.75,0.0003663,0.75,7.98e-05,0.25,0.000276,0.75,0.0004032
mmlu-professional-law.val.564,WizardLM/WizardLM-13B-V1.2,0.0,9.03e-05,0.0,9.03e-05,0.0,0.0002416,1.0,0.002416,1.0,0.002416,1.0,0.000301,0.0,0.00302,0.0,0.000233576,0.0,0.0002709,0.0,6.0200000000000006e-05,0.0,0.0001806,0.0,0.00024
abstract2title.test.105,WizardLM/WizardLM-13B-V1.2,1.0,6.69e-05,1.0,6.69e-05,1.0,0.0002175999999999,1.0,0.002008,1.0,0.002416,1.0,0.00022,1.0,0.00272,1.0,0.000168392,1.0,0.0004158,1.0,4.08e-05,1.0,0.0001326,1.0,0.0001631999999999
hellaswag.val.9502,WizardLM/WizardLM-13B-V1.2,0.0,7.35e-05,0.0,7.35e-05,0.0,0.0001976,0.0,0.001976,0.0,0.001976,0.0,0.000248,0.0,0.0025,0.0,0.0001908959999999,0.0,0.0002214,0.0,4.920000000000001e-05,0.0,0.0001476,0.0,0.000196
mmlu-security-studies.val.156,WizardLM/WizardLM-13B-V1.2,1.0,6.9e-05,1.0,6.9e-05,1.0,0.0001848,1.0,0.001848,0.0,0.001848,1.0,0.00023,1.0,0.00231,0.0,0.0001784799999999,0.0,0.000207,0.0,4.600000000000001e-05,1.0,0.000138,1.0,0.000184
hellaswag.val.6255,WizardLM/WizardLM-13B-V1.2,0.0,6.78e-05,0.0,6.78e-05,1.0,0.0001824,1.0,0.0018239999999999,1.0,0.001848,1.0,0.000227,1.0,0.00228,0.0,0.0001761519999999,1.0,0.0002033999999999,0.0,4.5400000000000006e-05,0.0,0.0001362,1.0,0.0001808
mmlu-high-school-world-history.val.173,zero-one-ai/Yi-34B-Chat,1.0,0.0004424,0.0,0.0001661999999999,1.0,0.000444,1.0,0.0044399999999999,1.0,0.0044399999999999,1.0,0.000554,1.0,0.0055499999999999,0.0,0.000429904,0.0,0.0004986,0.0,0.0001108,1.0,0.0003323999999999,1.0,0.0004424
mmlu-miscellaneous.val.637,WizardLM/WizardLM-13B-V1.2,1.0,2.22e-05,1.0,2.22e-05,0.0,6e-05,0.0,0.0006,0.0,0.0006,0.0,7.4e-05,1.0,0.00075,0.0,5.7424e-05,0.0,6.66e-05,1.0,1.48e-05,0.0,4.44e-05,0.0,5.92e-05
grade-school-math.dev.4084,mistralai/mixtral-8x7b-chat,0.5,0.000261,0.75,0.00015,0.75,0.0005055999999999,0.75,0.004456,0.5,0.005464,0.75,0.000447,0.75,0.00677,0.75,0.000460944,0.25,0.0004581,0.25,8.9e-05,0.5,0.000261,0.25,0.0002256
mmlu-machine-learning.val.27,WizardLM/WizardLM-13B-V1.2,0.0,2.22e-05,0.0,2.22e-05,0.0,6e-05,0.0,0.0006,0.0,0.0006,0.0,7.4e-05,0.0,0.00075,0.0,5.7424e-05,0.0,6.66e-05,0.0,1.48e-05,0.0,4.44e-05,0.0,5.92e-05
hellaswag.val.7254,WizardLM/WizardLM-13B-V1.2,0.0,7.56e-05,0.0,7.56e-05,1.0,0.0002032,0.0,0.002032,0.0,0.002032,0.0,0.0002549999999999,1.0,0.00257,0.0,0.000196328,0.0,0.0002268,0.0,5.06e-05,0.0,0.0001518,0.0,0.0002016
mmlu-clinical-knowledge.val.119,WizardLM/WizardLM-13B-V1.2,1.0,3.45e-05,1.0,3.45e-05,1.0,9.28e-05,1.0,0.000928,1.0,0.000928,1.0,0.0001149999999999,1.0,0.0011899999999999,0.0,8.924e-05,0.0,0.0001035,0.0,2.3e-05,1.0,6.9e-05,1.0,9.12e-05
mmlu-moral-disputes.val.332,WizardLM/WizardLM-13B-V1.2,0.0,3.3600000000000004e-05,0.0,3.3600000000000004e-05,1.0,9.04e-05,0.0,0.000904,0.0,0.000904,1.0,0.000112,0.0,0.00113,0.0,8.6912e-05,0.0,0.0001008,1.0,2.24e-05,0.0,6.720000000000001e-05,1.0,8.96e-05
mmlu-high-school-government-and-politics.val.24,WizardLM/WizardLM-13B-V1.2,0.0,2.88e-05,0.0,2.88e-05,1.0,7.76e-05,1.0,0.000776,1.0,0.000776,1.0,9.6e-05,1.0,0.0009699999999999,0.0,7.4496e-05,0.0,8.640000000000001e-05,0.0,1.92e-05,1.0,5.76e-05,1.0,7.6e-05
hellaswag.val.2290,mistralai/mixtral-8x7b-chat,0.0,7.379999999999999e-05,0.0,3.69e-05,1.0,9.92e-05,0.0,0.000992,0.0,0.000992,1.0,0.000125,1.0,0.00124,0.0,9.5448e-05,0.0,0.0001098,0.0,2.46e-05,0.0,7.379999999999999e-05,0.0,9.76e-05
grade-school-math.dev.7422,gpt-4-1106-preview,0.75,0.0096499999999999,0.25,0.0001716,0.75,0.000856,0.25,0.005968,0.75,0.005944,0.75,0.000698,0.75,0.0096499999999999,0.5,0.000523024,0.25,0.0005013,0.25,8.999999999999999e-05,0.25,0.0002904,0.75,0.0005464
mmlu-abstract-algebra.val.99,WizardLM/WizardLM-13B-V1.2,0.0,2.9100000000000003e-05,0.0,2.9100000000000003e-05,1.0,7.840000000000001e-05,1.0,0.000784,1.0,0.000784,1.0,9.9e-05,0.0,0.00098,0.0,7.5272e-05,0.0,8.730000000000001e-05,0.0,1.94e-05,0.0,5.8200000000000005e-05,1.0,7.76e-05
mmlu-clinical-knowledge.val.171,WizardLM/WizardLM-13B-V1.2,1.0,2.31e-05,1.0,2.31e-05,1.0,6.24e-05,1.0,0.000624,1.0,0.000624,1.0,7.9e-05,1.0,0.00078,0.0,5.9752000000000007e-05,0.0,6.93e-05,0.0,1.54e-05,1.0,4.6200000000000005e-05,1.0,6.08e-05
mmlu-human-sexuality.val.103,WizardLM/WizardLM-13B-V1.2,0.0,4.17e-05,0.0,4.17e-05,0.0,0.000112,0.0,0.00112,0.0,0.001144,1.0,0.000139,1.0,0.0014,0.0,0.000107864,0.0,0.0001250999999999,0.0,2.78e-05,1.0,8.340000000000001e-05,0.0,0.0001112
hellaswag.val.7714,WizardLM/WizardLM-13B-V1.2,0.0,7.95e-05,0.0,7.95e-05,0.0,0.0002152,0.0,0.002128,0.0,0.002128,1.0,0.000267,1.0,0.00266,0.0,0.00020564,0.0,0.0002385,0.0,5.300000000000001e-05,0.0,0.000159,1.0,0.0002112
hellaswag.val.5396,WizardLM/WizardLM-13B-V1.2,1.0,7.859999999999999e-05,1.0,7.859999999999999e-05,1.0,0.0002112,1.0,0.002112,0.0,0.002112,0.0,0.000265,1.0,0.00267,1.0,0.000204088,0.0,0.0002358,1.0,5.260000000000001e-05,1.0,0.0001578,1.0,0.0002096
hellaswag.val.3840,claude-v2,0.0,0.00228,0.0,8.4e-05,1.0,0.000228,1.0,0.002256,0.0,0.00228,1.0,0.000283,1.0,0.00285,0.0,0.000218056,1.0,0.000252,0.0,5.62e-05,0.0,0.0001686,1.0,0.000224
mmlu-professional-law.val.1034,WizardLM/WizardLM-13B-V1.2,0.0,9.12e-05,0.0,9.12e-05,0.0,0.000244,0.0,0.00244,0.0,0.00244,0.0,0.000304,0.0,0.00305,0.0,0.000235904,0.0,0.0002736,0.0,6.080000000000001e-05,0.0,0.0001817999999999,0.0,0.0002432
grade-school-math.dev.2592,mistralai/mixtral-8x7b-chat,0.25,0.000279,0.5,0.0001569,0.75,0.0006152,0.75,0.004904,0.75,0.006512,0.75,0.000632,0.75,0.01045,0.25,0.0003608399999999,0.75,0.0004122,0.25,0.0001078,0.25,0.000279,0.75,0.0004888
arc-challenge.test.815,WizardLM/WizardLM-13B-V1.2,1.0,1.89e-05,1.0,1.89e-05,1.0,5.12e-05,1.0,0.000512,1.0,0.000512,1.0,6.3e-05,1.0,0.00067,0.0,4.8888e-05,1.0,5.58e-05,0.0,1.26e-05,0.0,3.78e-05,1.0,4.9600000000000006e-05
chinese_zodiac.dev.122,WizardLM/WizardLM-13B-V1.2,0.0,3.3600000000000004e-05,0.0,3.3600000000000004e-05,0.0,9.28e-05,0.0,0.000928,0.0,0.000928,1.0,0.000114,1.0,0.00116,0.0,0.0001156239999999,0.0,0.0001152,0.0,2.24e-05,0.0,6.720000000000001e-05,0.0,9.28e-05
mmlu-high-school-statistics.val.54,WizardLM/WizardLM-13B-V1.2,0.0,3.06e-05,0.0,3.06e-05,0.0,8.240000000000001e-05,1.0,0.000824,1.0,0.000824,0.0,0.000102,1.0,0.00103,0.0,7.9152e-05,0.0,9.18e-05,0.0,2.04e-05,0.0,6.12e-05,1.0,8.16e-05
mmlu-professional-law.val.328,WizardLM/WizardLM-13B-V1.2,0.0,0.0001416,0.0,0.0001416,0.0,0.0003784,0.0,0.003784,0.0,0.003784,0.0,0.000472,0.0,0.00473,0.0,0.000366272,0.0,0.0004247999999999,0.0,9.44e-05,0.0,0.0002832,1.0,0.0003768
mmlu-miscellaneous.val.468,WizardLM/WizardLM-13B-V1.2,1.0,2.25e-05,1.0,2.25e-05,1.0,6.08e-05,1.0,0.000608,1.0,0.000608,1.0,7.5e-05,1.0,0.0007599999999999,0.0,5.8200000000000005e-05,0.0,6.75e-05,0.0,1.5e-05,0.0,4.5e-05,0.0,6e-05
mmlu-high-school-us-history.val.58,WizardLM/WizardLM-13B-V1.2,1.0,0.0001074,1.0,0.0001074,1.0,0.0002872,1.0,0.002872,0.0,0.002872,1.0,0.000358,1.0,0.00362,0.0,0.000277808,0.0,0.0003222,1.0,7.16e-05,1.0,0.0002148,1.0,0.0002864
